Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Anoxybacillus ayderensis],Anoxybacillus ayderensis,112,112,99%,3e-26,33.71,492,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246316714.1?report=genbank&log$=prottop&blast_rank=2435&RID=96JFA6P2016"",""WP_246316714.1"")"
N-acetylmuramoyl-L-alanine amidase [Trichococcus collinsii],Trichococcus collinsii,112,112,98%,3e-26,34.10,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245826641.1?report=genbank&log$=prottop&blast_rank=2436&RID=96JFA6P2016"",""WP_245826641.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalicoccus halolimnae],Alkalicoccus halolimnae,112,112,98%,3e-26,35.06,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_147805288.1?report=genbank&log$=prottop&blast_rank=2437&RID=96JFA6P2016"",""WP_147805288.1"")"
GBS Bsp-like repeat-containing protein [Streptococcus ruminantium],Streptococcus ruminantium,113,113,100%,3e-26,36.60,1082,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120171861.1?report=genbank&log$=prottop&blast_rank=2438&RID=96JFA6P2016"",""WP_120171861.1"")"
N-acetylmuramoyl-L-alanine amidase [Terribacillus aidingensis],Terribacillus aidingensis,110,110,98%,3e-26,37.57,363,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_097042995.1?report=genbank&log$=prottop&blast_rank=2439&RID=96JFA6P2016"",""WP_097042995.1"")"
N-acetylmuramoyl-L-alanine amidase [Levilactobacillus cerevisiae],Levilactobacillus cerevisiae,109,109,98%,3e-26,34.10,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125579908.1?report=genbank&log$=prottop&blast_rank=2440&RID=96JFA6P2016"",""WP_125579908.1"")"
N-acetylmuramoyl-L-alanine amidase [Fortiea contorta],Fortiea contorta,113,113,99%,3e-26,35.43,652,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017654976.1?report=genbank&log$=prottop&blast_rank=2441&RID=96JFA6P2016"",""WP_017654976.1"")"
N-acetylmuramoyl-L-alanine amidase [Crocosphaera subtropica],Crocosphaera subtropica,110,110,98%,3e-26,37.14,339,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_009543072.1?report=genbank&log$=prottop&blast_rank=2442&RID=96JFA6P2016"",""WP_009543072.1"")"
N-acetylmuramoyl-L-alanine amidase [Lederbergia galactosidilytica],Lederbergia galactosidilytica,110,110,98%,3e-26,35.26,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057987806.1?report=genbank&log$=prottop&blast_rank=2443&RID=96JFA6P2016"",""WP_057987806.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Thermoanaerobacterium butyriciformans],Thermoanaerobacterium butyriciformans,113,113,99%,3e-26,37.99,585,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245301118.1?report=genbank&log$=prottop&blast_rank=2444&RID=96JFA6P2016"",""WP_245301118.1"")"
N-acetylmuramoyl-L-alanine amidase [Secundilactobacillus mixtipabuli],Secundilactobacillus mixtipabuli,109,109,98%,3e-26,33.53,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_089109335.1?report=genbank&log$=prottop&blast_rank=2445&RID=96JFA6P2016"",""WP_089109335.1"")"
N-acetylmuramoyl-L-alanine amidase [Ignatzschineria larvae],Ignatzschineria larvae,112,112,98%,3e-26,30.41,537,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051396251.1?report=genbank&log$=prottop&blast_rank=2446&RID=96JFA6P2016"",""WP_051396251.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus stercoris],Bacillus stercoris,112,112,100%,3e-26,36.72,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_243571567.1?report=genbank&log$=prottop&blast_rank=2447&RID=96JFA6P2016"",""WP_243571567.1"")"
N-acetylmuramoyl-L-alanine amidase [Tepidibacter mesophilus],Tepidibacter mesophilus,113,113,98%,3e-26,37.57,678,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187296255.1?report=genbank&log$=prottop&blast_rank=2448&RID=96JFA6P2016"",""WP_187296255.1"")"
N-acetylmuramoyl-L-alanine amidase [Radiobacillus kanasensis],Radiobacillus kanasensis,110,110,98%,3e-26,35.84,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_231093443.1?report=genbank&log$=prottop&blast_rank=2449&RID=96JFA6P2016"",""WP_231093443.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus robiginosus],Domibacillus robiginosus,112,112,99%,3e-26,36.16,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245629912.1?report=genbank&log$=prottop&blast_rank=2450&RID=96JFA6P2016"",""WP_245629912.1"")"
N-acetylmuramoyl-L-alanine amidase [Listeria rocourtiae],Listeria rocourtiae,112,112,98%,3e-26,34.66,428,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036069305.1?report=genbank&log$=prottop&blast_rank=2451&RID=96JFA6P2016"",""WP_036069305.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacteroides],Bacteroides,111,111,99%,3e-26,31.98,419,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143257771.1?report=genbank&log$=prottop&blast_rank=2452&RID=96JFA6P2016"",""WP_143257771.1"")"
N-acetylmuramoyl-L-alanine amidase [Victivallis vadensis],Victivallis vadensis,110,110,99%,3e-26,31.44,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_116884633.1?report=genbank&log$=prottop&blast_rank=2453&RID=96JFA6P2016"",""WP_116884633.1"")"
SH3 domain-containing protein [Planococcus donghaensis],Planococcus donghaensis,112,112,99%,3e-26,33.91,525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_065526581.1?report=genbank&log$=prottop&blast_rank=2454&RID=96JFA6P2016"",""WP_065526581.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus alveayuensis],Bacillus alveayuensis,107,107,99%,3e-26,35.80,228,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044893580.1?report=genbank&log$=prottop&blast_rank=2455&RID=96JFA6P2016"",""WP_044893580.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Thermoanaerobacterium butyriciformans],Thermoanaerobacterium butyriciformans,107,107,99%,3e-26,37.36,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_209454304.1?report=genbank&log$=prottop&blast_rank=2456&RID=96JFA6P2016"",""WP_209454304.1"")"
N-acetylmuramoyl-L-alanine amidase [Acaryochloris thomasi],Acaryochloris thomasi,110,110,100%,3e-26,34.09,360,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_110985097.1?report=genbank&log$=prottop&blast_rank=2457&RID=96JFA6P2016"",""WP_110985097.1"")"
N-acetylmuramoyl-L-alanine amidase [Veillonella dispar],Veillonella dispar,110,110,100%,3e-26,38.38,365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_039969139.1?report=genbank&log$=prottop&blast_rank=2458&RID=96JFA6P2016"",""WP_039969139.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacteroides neonati],Bacteroides neonati,111,111,100%,3e-26,33.04,412,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042371070.1?report=genbank&log$=prottop&blast_rank=2459&RID=96JFA6P2016"",""WP_042371070.1"")"
N-acetylmuramoyl-L-alanine amidase [Shouchella gibsonii],Shouchella gibsonii,109,109,98%,3e-26,34.10,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_203088657.1?report=genbank&log$=prottop&blast_rank=2460&RID=96JFA6P2016"",""WP_203088657.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus ihumii],Paenibacillus ihumii,108,108,98%,3e-26,37.85,233,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055108946.1?report=genbank&log$=prottop&blast_rank=2461&RID=96JFA6P2016"",""WP_055108946.1"")"
N-acetylmuramoyl-L-alanine amidase [Synechocystis salina],Synechocystis salina,113,113,99%,3e-26,37.14,652,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194018550.1?report=genbank&log$=prottop&blast_rank=2462&RID=96JFA6P2016"",""WP_194018550.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus dakarensis],Bacillus dakarensis,112,112,100%,3e-26,34.83,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077214894.1?report=genbank&log$=prottop&blast_rank=2463&RID=96JFA6P2016"",""WP_077214894.1"")"
N-acetylmuramoyl-L-alanine amidase [Lentilactobacillus fungorum],Lentilactobacillus fungorum,109,109,98%,3e-26,36.99,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_203628787.1?report=genbank&log$=prottop&blast_rank=2464&RID=96JFA6P2016"",""WP_203628787.1"")"
N-acetylmuramoyl-L-alanine amidase [Jeotgalibacillus proteolyticus],Jeotgalibacillus proteolyticus,108,108,100%,3e-26,35.03,230,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_104058156.1?report=genbank&log$=prottop&blast_rank=2465&RID=96JFA6P2016"",""WP_104058156.1"")"
SH3 domain-containing protein [Sporosarcina cyprini],Sporosarcina cyprini,112,112,99%,3e-26,39.66,511,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_238082235.1?report=genbank&log$=prottop&blast_rank=2466&RID=96JFA6P2016"",""WP_238082235.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus piezotolerans],Oceanobacillus piezotolerans,110,110,98%,3e-26,34.68,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_121520733.1?report=genbank&log$=prottop&blast_rank=2467&RID=96JFA6P2016"",""WP_121520733.1"")"
N-acetylmuramoyl-L-alanine amidase [Halobacillus massiliensis],Halobacillus massiliensis,108,108,99%,3e-26,32.76,261,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179134081.1?report=genbank&log$=prottop&blast_rank=2468&RID=96JFA6P2016"",""WP_179134081.1"")"
SH3 domain-containing protein [Mesobacillus selenatarsenatis],Mesobacillus selenatarsenatis,113,113,98%,3e-26,36.42,589,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_041967751.1?report=genbank&log$=prottop&blast_rank=2469&RID=96JFA6P2016"",""WP_041967751.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Cohnella cholangitidis],Cohnella cholangitidis,111,111,98%,3e-26,34.10,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_182300727.1?report=genbank&log$=prottop&blast_rank=2470&RID=96JFA6P2016"",""WP_182300727.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Cohnella luojiensis],Cohnella luojiensis,112,112,99%,3e-26,34.48,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135150974.1?report=genbank&log$=prottop&blast_rank=2471&RID=96JFA6P2016"",""WP_135150974.1"")"
cell wall-binding repeat-containing protein [Clostridium aciditolerans],Clostridium aciditolerans,112,112,99%,3e-26,34.25,505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211144050.1?report=genbank&log$=prottop&blast_rank=2472&RID=96JFA6P2016"",""WP_211144050.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Caloranaerobacter ferrireducens],Caloranaerobacter ferrireducens,108,108,99%,3e-26,35.26,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069650770.1?report=genbank&log$=prottop&blast_rank=2473&RID=96JFA6P2016"",""WP_069650770.1"")"
N-acetylmuramoyl-L-alanine amidase [Niallia nealsonii],Niallia nealsonii,112,112,98%,3e-26,36.99,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_101176374.1?report=genbank&log$=prottop&blast_rank=2474&RID=96JFA6P2016"",""WP_101176374.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulforamulus profundi],Desulforamulus profundi,108,108,99%,3e-26,35.39,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_099082856.1?report=genbank&log$=prottop&blast_rank=2475&RID=96JFA6P2016"",""WP_099082856.1"")"
N-acetylmuramoyl-L-alanine amidase [Priestia filamentosa],Priestia filamentosa,112,112,98%,3e-26,36.72,488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052264467.1?report=genbank&log$=prottop&blast_rank=2476&RID=96JFA6P2016"",""WP_052264467.1"")"
N-acetylmuramoyl-L-alanine amidase [Pediococcus inopinatus],Pediococcus inopinatus,109,109,98%,3e-26,33.53,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057772088.1?report=genbank&log$=prottop&blast_rank=2477&RID=96JFA6P2016"",""WP_057772088.1"")"
N-acetylmuramoyl-L-alanine amidase [Fodinicola acaciae],Fodinicola acaciae,111,111,98%,3e-26,34.64,396,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246281912.1?report=genbank&log$=prottop&blast_rank=2478&RID=96JFA6P2016"",""WP_246281912.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus alimentarius],Virgibacillus alimentarius,110,110,98%,3e-26,35.26,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_029269193.1?report=genbank&log$=prottop&blast_rank=2479&RID=96JFA6P2016"",""WP_029269193.1"")"
N-acetylmuramoyl-L-alanine amidase [Gracilibacillus saliphilus],Gracilibacillus saliphilus,109,109,99%,3e-26,36.36,307,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163579997.1?report=genbank&log$=prottop&blast_rank=2480&RID=96JFA6P2016"",""WP_163579997.1"")"
N-acetylmuramoyl-L-alanine amidase [Cohnella endophytica],Cohnella endophytica,112,112,98%,3e-26,35.84,503,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120974613.1?report=genbank&log$=prottop&blast_rank=2481&RID=96JFA6P2016"",""WP_120974613.1"")"
N-acetylmuramoyl-L-alanine amidase [Priestia megaterium],Priestia megaterium,108,108,98%,3e-26,35.75,281,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_063672043.1?report=genbank&log$=prottop&blast_rank=2482&RID=96JFA6P2016"",""WP_063672043.1"")"
N-acetylmuramoyl-L-alanine amidase [Heyndrickxia oleronia],Heyndrickxia oleronia,107,107,98%,3e-26,35.63,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_212943211.1?report=genbank&log$=prottop&blast_rank=2483&RID=96JFA6P2016"",""WP_212943211.1"")"
N-acetylmuramoyl-L-alanine amidase [Psychrobacillus lasiicapitis],Psychrobacillus lasiicapitis,108,108,99%,3e-26,38.29,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_142538469.1?report=genbank&log$=prottop&blast_rank=2484&RID=96JFA6P2016"",""WP_142538469.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalihalobacillus bogoriensis],Alkalihalobacillus bogoriensis,108,108,98%,3e-26,35.43,259,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_026675113.1?report=genbank&log$=prottop&blast_rank=2485&RID=96JFA6P2016"",""WP_026675113.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus halotolerans],Oceanobacillus halotolerans,110,110,98%,3e-26,35.26,349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163970098.1?report=genbank&log$=prottop&blast_rank=2486&RID=96JFA6P2016"",""WP_163970098.1"")"
N-acetylmuramoyl-L-alanine amidase [Companilactobacillus paralimentarius],Companilactobacillus paralimentarius,111,111,98%,3e-26,33.53,430,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051564312.1?report=genbank&log$=prottop&blast_rank=2487&RID=96JFA6P2016"",""WP_051564312.1"")"
N-acetylmuramoyl-L-alanine amidase [Granulicatella elegans],Granulicatella elegans,112,112,98%,3e-26,33.16,453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006702956.1?report=genbank&log$=prottop&blast_rank=2488&RID=96JFA6P2016"",""WP_006702956.1"")"
N-acetylmuramoyl-L-alanine amidase [Halobacillus halophilus],Halobacillus halophilus,110,110,99%,3e-26,36.21,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014643863.1?report=genbank&log$=prottop&blast_rank=2489&RID=96JFA6P2016"",""WP_014643863.1"")"
N-acetylmuramoyl-L-alanine amidase [Priestia abyssalis],Priestia abyssalis,109,109,98%,3e-26,35.84,304,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_169907953.1?report=genbank&log$=prottop&blast_rank=2490&RID=96JFA6P2016"",""WP_169907953.1"")"
N-acetylmuramoyl-L-alanine amidase [Metabacillus kandeliae],Metabacillus kandeliae,106,106,99%,3e-26,33.90,186,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_231790540.1?report=genbank&log$=prottop&blast_rank=2491&RID=96JFA6P2016"",""WP_231790540.1"")"
N-acetylmuramoyl-L-alanine amidase [Robertmurraya kyonggiensis],Robertmurraya kyonggiensis,107,107,98%,3e-26,35.06,221,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136833789.1?report=genbank&log$=prottop&blast_rank=2492&RID=96JFA6P2016"",""WP_136833789.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Caloranaerobacter azorensis],Caloranaerobacter azorensis,113,113,99%,3e-26,36.67,680,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_035163404.1?report=genbank&log$=prottop&blast_rank=2493&RID=96JFA6P2016"",""WP_035163404.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus alveayuensis],Bacillus alveayuensis,107,107,99%,3e-26,36.72,197,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044895970.1?report=genbank&log$=prottop&blast_rank=2494&RID=96JFA6P2016"",""WP_044895970.1"")"
N-acetylmuramoyl-L-alanine amidase [Psychrobacillus glaciei],Psychrobacillus glaciei,106,106,99%,3e-26,32.00,182,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_151700885.1?report=genbank&log$=prottop&blast_rank=2495&RID=96JFA6P2016"",""WP_151700885.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Brevibacillus migulae],Brevibacillus migulae,112,112,94%,3e-26,35.15,577,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_134685571.1?report=genbank&log$=prottop&blast_rank=2496&RID=96JFA6P2016"",""WP_134685571.1"")"
N-acetylmuramoyl-L-alanine amidase [Salisediminibacterium beveridgei],Salisediminibacterium beveridgei,112,112,98%,3e-26,39.66,525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069363908.1?report=genbank&log$=prottop&blast_rank=2497&RID=96JFA6P2016"",""WP_069363908.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Desulfotruncus arcticus],Desulfotruncus arcticus,108,108,99%,4e-26,35.98,268,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092472481.1?report=genbank&log$=prottop&blast_rank=2498&RID=96JFA6P2016"",""WP_092472481.1"")"
cell wall-binding repeat-containing protein [Clostridium lundense],Clostridium lundense,112,112,99%,4e-26,35.91,503,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_034869588.1?report=genbank&log$=prottop&blast_rank=2499&RID=96JFA6P2016"",""WP_034869588.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalihalobacillus clausii],Alkalihalobacillus clausii,105,105,87%,4e-26,40.26,153,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245850129.1?report=genbank&log$=prottop&blast_rank=2500&RID=96JFA6P2016"",""WP_245850129.1"")"
N-acetylmuramoyl-L-alanine amidase [Aerococcus sanguinicola],Aerococcus sanguinicola,112,112,99%,4e-26,33.91,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083505598.1?report=genbank&log$=prottop&blast_rank=2501&RID=96JFA6P2016"",""WP_083505598.1"")"
SH3 domain-containing protein [Brevibacillus borstelensis],Brevibacillus borstelensis,112,112,99%,4e-26,38.51,632,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003387563.1?report=genbank&log$=prottop&blast_rank=2502&RID=96JFA6P2016"",""WP_003387563.1"")"
N-acetylmuramoyl-L-alanine amidase [Gloeobacter morelensis],Gloeobacter morelensis,112,112,98%,4e-26,35.26,578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_230840722.1?report=genbank&log$=prottop&blast_rank=2503&RID=96JFA6P2016"",""WP_230840722.1"")"
SH3 domain-containing protein [Peribacillus acanthi],Peribacillus acanthi,112,112,98%,4e-26,33.53,594,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170110111.1?report=genbank&log$=prottop&blast_rank=2504&RID=96JFA6P2016"",""WP_170110111.1"")"
N-acetylmuramoyl-L-alanine amidase [Leucothrix pacifica],Leucothrix pacifica,111,111,98%,4e-26,30.41,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109836247.1?report=genbank&log$=prottop&blast_rank=2505&RID=96JFA6P2016"",""WP_109836247.1"")"
cell wall-binding repeat-containing protein [Pseudalkalibacillus decolorationis],Pseudalkalibacillus decolorationis,112,112,100%,4e-26,34.46,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_257350239.1?report=genbank&log$=prottop&blast_rank=2506&RID=96JFA6P2016"",""WP_257350239.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus brevis],Paenibacillus brevis,112,112,98%,4e-26,35.26,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_216480973.1?report=genbank&log$=prottop&blast_rank=2507&RID=96JFA6P2016"",""WP_216480973.1"")"
SH3 domain-containing protein [Planococcus lenghuensis],Planococcus lenghuensis,112,112,99%,4e-26,36.78,506,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_156889809.1?report=genbank&log$=prottop&blast_rank=2508&RID=96JFA6P2016"",""WP_156889809.1"")"
SH3 domain-containing protein [Planococcus soli],Planococcus soli,112,112,99%,4e-26,33.91,525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_142827746.1?report=genbank&log$=prottop&blast_rank=2509&RID=96JFA6P2016"",""WP_142827746.1"")"
N-acetylmuramoyl-L-alanine amidase [Marinigracilibium pacificum],Marinigracilibium pacificum,110,110,98%,4e-26,36.93,337,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_271711499.1?report=genbank&log$=prottop&blast_rank=2510&RID=96JFA6P2016"",""WP_271711499.1"")"
N-acetylmuramoyl-L-alanine amidase [Brochothrix thermosphacta],Brochothrix thermosphacta,111,111,98%,4e-26,31.79,429,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_029092306.1?report=genbank&log$=prottop&blast_rank=2511&RID=96JFA6P2016"",""WP_029092306.1"")"
N-acetylmuramoyl-L-alanine amidase [Gracilibacillus thailandensis],Gracilibacillus thailandensis,110,110,99%,4e-26,32.76,369,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_153836677.1?report=genbank&log$=prottop&blast_rank=2512&RID=96JFA6P2016"",""WP_153836677.1"")"
N-acetylmuramoyl-L-alanine amidase [Prosthecobacter dejongeii],Prosthecobacter dejongeii,107,107,87%,4e-26,34.64,201,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184208341.1?report=genbank&log$=prottop&blast_rank=2513&RID=96JFA6P2016"",""WP_184208341.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium culturomicium],Clostridium culturomicium,110,110,99%,4e-26,35.63,387,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052406645.1?report=genbank&log$=prottop&blast_rank=2514&RID=96JFA6P2016"",""WP_052406645.1"")"
N-acetylmuramoyl-L-alanine amidase [Staphylococcus hyicus],Staphylococcus hyicus,109,109,98%,4e-26,33.33,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_039645409.1?report=genbank&log$=prottop&blast_rank=2515&RID=96JFA6P2016"",""WP_039645409.1"")"
