Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Streptomyces macrolidinus],Streptomyces macrolidinus,148,148,100%,2e-40,41.67,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_252427021.1?report=genbank&log$=prottop&blast_rank=1113&RID=96KRKV8D016"",""WP_252427021.1"")"
N-acetylmuramoyl-L-alanine amidase [Herbidospora sakaeratensis],Herbidospora sakaeratensis,147,147,97%,2e-40,41.95,275,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_062337435.1?report=genbank&log$=prottop&blast_rank=1114&RID=96KRKV8D016"",""WP_062337435.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces venezuelae],Streptomyces venezuelae,147,147,99%,2e-40,40.93,307,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_079179224.1?report=genbank&log$=prottop&blast_rank=1115&RID=96KRKV8D016"",""WP_079179224.1"")"
N-acetylmuramoyl-L-alanine amidase [Sphaerisporangium rubeum],Sphaerisporangium rubeum,147,147,99%,2e-40,39.90,268,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246497706.1?report=genbank&log$=prottop&blast_rank=1116&RID=96KRKV8D016"",""WP_246497706.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardioides albertanoniae],Nocardioides albertanoniae,147,147,90%,2e-40,42.19,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_141781862.1?report=genbank&log$=prottop&blast_rank=1117&RID=96KRKV8D016"",""WP_141781862.1"")"
N-acetylmuramoyl-L-alanine amidase [Nonomuraea rhizosphaerae],Nonomuraea rhizosphaerae,147,147,99%,2e-40,40.19,275,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_219469415.1?report=genbank&log$=prottop&blast_rank=1118&RID=96KRKV8D016"",""WP_219469415.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces hirsutus],Streptomyces hirsutus,148,148,100%,2e-40,41.40,335,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055595450.1?report=genbank&log$=prottop&blast_rank=1119&RID=96KRKV8D016"",""WP_055595450.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces cavourensis],Streptomyces cavourensis,147,147,100%,2e-40,42.59,310,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_114930668.1?report=genbank&log$=prottop&blast_rank=1120&RID=96KRKV8D016"",""WP_114930668.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces violaceusniger group],Streptomyces violaceusniger group,147,147,99%,2e-40,43.06,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246643897.1?report=genbank&log$=prottop&blast_rank=1121&RID=96KRKV8D016"",""WP_246643897.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces litmocidini],Streptomyces litmocidini,147,147,99%,2e-40,41.67,308,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190156439.1?report=genbank&log$=prottop&blast_rank=1122&RID=96KRKV8D016"",""WP_190156439.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces],Streptomyces,148,148,100%,2e-40,41.12,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184817369.1?report=genbank&log$=prottop&blast_rank=1123&RID=96KRKV8D016"",""WP_184817369.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces tanashiensis],Streptomyces tanashiensis,147,147,99%,2e-40,41.20,307,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_267259612.1?report=genbank&log$=prottop&blast_rank=1124&RID=96KRKV8D016"",""WP_267259612.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces netropsis],Streptomyces netropsis,148,148,99%,2e-40,42.33,332,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_229821872.1?report=genbank&log$=prottop&blast_rank=1125&RID=96KRKV8D016"",""WP_229821872.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinomadura spongiicola],Actinomadura spongiicola,146,146,99%,3e-40,42.03,278,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_233526241.1?report=genbank&log$=prottop&blast_rank=1126&RID=96KRKV8D016"",""WP_233526241.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces torulosus],Streptomyces torulosus,148,148,100%,3e-40,41.12,334,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055713927.1?report=genbank&log$=prottop&blast_rank=1127&RID=96KRKV8D016"",""WP_055713927.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardioides daejeonensis],Nocardioides daejeonensis,145,145,99%,3e-40,43.54,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_110208799.1?report=genbank&log$=prottop&blast_rank=1128&RID=96KRKV8D016"",""WP_110208799.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces flaveolus],Streptomyces flaveolus,148,148,100%,3e-40,41.01,333,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189228048.1?report=genbank&log$=prottop&blast_rank=1129&RID=96KRKV8D016"",""WP_189228048.1"")"
N-acetylmuramoyl-L-alanine amidase [Nonomuraea coxensis],Nonomuraea coxensis,147,147,99%,3e-40,40.87,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_033409601.1?report=genbank&log$=prottop&blast_rank=1130&RID=96KRKV8D016"",""WP_033409601.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces rishiriensis],Streptomyces rishiriensis,147,147,100%,3e-40,41.12,298,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245970632.1?report=genbank&log$=prottop&blast_rank=1131&RID=96KRKV8D016"",""WP_245970632.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces azureus],Streptomyces azureus,147,147,100%,3e-40,42.79,316,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_059416362.1?report=genbank&log$=prottop&blast_rank=1132&RID=96KRKV8D016"",""WP_059416362.1"")"
N-acetylmuramoyl-L-alanine amidase [Mobilicoccus massiliensis],Mobilicoccus massiliensis,147,147,96%,3e-40,39.41,302,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040159098.1?report=genbank&log$=prottop&blast_rank=1133&RID=96KRKV8D016"",""WP_040159098.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces goshikiensis],Streptomyces goshikiensis,148,148,99%,3e-40,42.79,334,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190031186.1?report=genbank&log$=prottop&blast_rank=1134&RID=96KRKV8D016"",""WP_190031186.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces hyaluromycini],Streptomyces hyaluromycini,147,147,100%,3e-40,41.86,304,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_089101380.1?report=genbank&log$=prottop&blast_rank=1135&RID=96KRKV8D016"",""WP_089101380.1"")"
N-acetylmuramoyl-L-alanine amidase [Patulibacter medicamentivorans],Patulibacter medicamentivorans,146,146,99%,3e-40,44.08,265,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138974201.1?report=genbank&log$=prottop&blast_rank=1136&RID=96KRKV8D016"",""WP_138974201.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces aureus],Streptomyces aureus,147,147,99%,3e-40,42.13,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_037623498.1?report=genbank&log$=prottop&blast_rank=1137&RID=96KRKV8D016"",""WP_037623498.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces],Streptomyces,147,147,100%,3e-40,41.47,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053638989.1?report=genbank&log$=prottop&blast_rank=1138&RID=96KRKV8D016"",""WP_053638989.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinomadura citrea],Actinomadura citrea,145,145,99%,3e-40,41.83,261,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179831336.1?report=genbank&log$=prottop&blast_rank=1139&RID=96KRKV8D016"",""WP_179831336.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces],Streptomyces,147,147,100%,3e-40,40.93,314,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006137680.1?report=genbank&log$=prottop&blast_rank=1140&RID=96KRKV8D016"",""WP_006137680.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinomadura namibiensis],Actinomadura namibiensis,146,146,99%,3e-40,38.97,272,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_182846226.1?report=genbank&log$=prottop&blast_rank=1141&RID=96KRKV8D016"",""WP_182846226.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces minutiscleroticus],Streptomyces minutiscleroticus,147,147,100%,3e-40,41.59,312,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190188226.1?report=genbank&log$=prottop&blast_rank=1142&RID=96KRKV8D016"",""WP_190188226.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces bobili],Streptomyces bobili,147,147,100%,3e-40,40.93,313,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_266456031.1?report=genbank&log$=prottop&blast_rank=1143&RID=96KRKV8D016"",""WP_266456031.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces hyderabadensis],Streptomyces hyderabadensis,147,147,100%,3e-40,40.65,310,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_264086817.1?report=genbank&log$=prottop&blast_rank=1144&RID=96KRKV8D016"",""WP_264086817.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardioides exalbidus],Nocardioides exalbidus,146,146,99%,4e-40,41.71,274,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090968011.1?report=genbank&log$=prottop&blast_rank=1145&RID=96KRKV8D016"",""WP_090968011.1"")"
N-acetylmuramoyl-L-alanine amidase [Nonomuraea wenchangensis],Nonomuraea wenchangensis,146,146,99%,4e-40,40.38,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245774803.1?report=genbank&log$=prottop&blast_rank=1146&RID=96KRKV8D016"",""WP_245774803.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces flavochromogenes],Streptomyces flavochromogenes,147,147,99%,4e-40,41.59,305,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_030321700.1?report=genbank&log$=prottop&blast_rank=1147&RID=96KRKV8D016"",""WP_030321700.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces calvus],Streptomyces calvus,147,147,100%,4e-40,41.59,325,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_142195635.1?report=genbank&log$=prottop&blast_rank=1148&RID=96KRKV8D016"",""WP_142195635.1"")"
N-acetylmuramoyl-L-alanine amidase [Nonomuraea ferruginea],Nonomuraea ferruginea,146,146,99%,4e-40,41.15,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_271275684.1?report=genbank&log$=prottop&blast_rank=1149&RID=96KRKV8D016"",""WP_271275684.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces purpurogeneiscleroticus],Streptomyces purpurogeneiscleroticus,147,147,99%,4e-40,42.33,305,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_263302153.1?report=genbank&log$=prottop&blast_rank=1150&RID=96KRKV8D016"",""WP_263302153.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinomadura pelletieri],Actinomadura pelletieri,146,146,99%,4e-40,42.03,277,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246006925.1?report=genbank&log$=prottop&blast_rank=1151&RID=96KRKV8D016"",""WP_246006925.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces rhizosphaericus],Streptomyces rhizosphaericus,147,147,99%,4e-40,43.06,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_210610395.1?report=genbank&log$=prottop&blast_rank=1152&RID=96KRKV8D016"",""WP_210610395.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces parvulus],Streptomyces parvulus,147,147,100%,4e-40,41.94,311,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_064727636.1?report=genbank&log$=prottop&blast_rank=1153&RID=96KRKV8D016"",""WP_064727636.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces fagopyri],Streptomyces fagopyri,147,147,99%,4e-40,42.13,332,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_153290871.1?report=genbank&log$=prottop&blast_rank=1154&RID=96KRKV8D016"",""WP_153290871.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces cadmiisoli],Streptomyces cadmiisoli,147,147,100%,4e-40,41.94,326,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_112439647.1?report=genbank&log$=prottop&blast_rank=1155&RID=96KRKV8D016"",""WP_112439647.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacterium yomogidense],Brevibacterium yomogidense,145,145,100%,5e-40,39.25,273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_232483357.1?report=genbank&log$=prottop&blast_rank=1156&RID=96KRKV8D016"",""WP_232483357.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces montanus],Streptomyces montanus,147,147,100%,5e-40,41.47,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138043735.1?report=genbank&log$=prottop&blast_rank=1157&RID=96KRKV8D016"",""WP_138043735.1"")"
N-acetylmuramoyl-L-alanine amidase [Nonomuraea muscovyensis],Nonomuraea muscovyensis,146,146,99%,5e-40,39.71,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185083399.1?report=genbank&log$=prottop&blast_rank=1158&RID=96KRKV8D016"",""WP_185083399.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces griseolus],Streptomyces griseolus,147,147,99%,5e-40,41.59,314,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_030629879.1?report=genbank&log$=prottop&blast_rank=1159&RID=96KRKV8D016"",""WP_030629879.1"")"
N-acetylmuramoyl-L-alanine amidase [Nonomuraea solani],Nonomuraea solani,145,145,99%,5e-40,40.19,274,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_103963757.1?report=genbank&log$=prottop&blast_rank=1160&RID=96KRKV8D016"",""WP_103963757.1"")"
N-acetylmuramoyl-L-alanine amidase [Stackebrandtia nassauensis],Stackebrandtia nassauensis,149,149,99%,5e-40,39.15,399,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083787268.1?report=genbank&log$=prottop&blast_rank=1161&RID=96KRKV8D016"",""WP_083787268.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces prasinus],Streptomyces prasinus,147,147,100%,6e-40,41.59,336,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055608849.1?report=genbank&log$=prottop&blast_rank=1162&RID=96KRKV8D016"",""WP_055608849.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces bauhiniae],Streptomyces bauhiniae,146,146,100%,6e-40,41.01,294,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135785718.1?report=genbank&log$=prottop&blast_rank=1163&RID=96KRKV8D016"",""WP_135785718.1"")"
N-acetylmuramoyl-L-alanine amidase [Blastococcus xanthinilyticus],Blastococcus xanthinilyticus,145,145,99%,6e-40,45.41,285,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_166533463.1?report=genbank&log$=prottop&blast_rank=1164&RID=96KRKV8D016"",""WP_166533463.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces acidiscabies],Streptomyces acidiscabies,145,145,100%,6e-40,39.91,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_010351925.1?report=genbank&log$=prottop&blast_rank=1165&RID=96KRKV8D016"",""WP_010351925.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces rhizosphaerihabitans],Streptomyces rhizosphaerihabitans,147,147,99%,6e-40,39.91,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_261708442.1?report=genbank&log$=prottop&blast_rank=1166&RID=96KRKV8D016"",""WP_261708442.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces arboris],Streptomyces arboris,146,146,100%,6e-40,41.67,303,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_151508646.1?report=genbank&log$=prottop&blast_rank=1167&RID=96KRKV8D016"",""WP_151508646.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces poonensis],Streptomyces poonensis,147,147,100%,7e-40,41.94,330,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189859689.1?report=genbank&log$=prottop&blast_rank=1168&RID=96KRKV8D016"",""WP_189859689.1"")"
N-acetylmuramoyl-L-alanine amidase [Frankia tisae],Frankia tisae,145,145,100%,7e-40,41.04,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_261563206.1?report=genbank&log$=prottop&blast_rank=1169&RID=96KRKV8D016"",""WP_261563206.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces mashuensis],Streptomyces mashuensis,146,146,99%,7e-40,41.51,317,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_229890670.1?report=genbank&log$=prottop&blast_rank=1170&RID=96KRKV8D016"",""WP_229890670.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces aurantiogriseus],Streptomyces aurantiogriseus,146,146,100%,7e-40,41.40,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189940291.1?report=genbank&log$=prottop&blast_rank=1171&RID=96KRKV8D016"",""WP_189940291.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudofrankia saprophytica],Pseudofrankia saprophytica,146,146,99%,7e-40,45.24,312,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007520134.1?report=genbank&log$=prottop&blast_rank=1172&RID=96KRKV8D016"",""WP_007520134.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces ambofaciens],Streptomyces ambofaciens,147,147,100%,7e-40,41.47,331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053129995.1?report=genbank&log$=prottop&blast_rank=1173&RID=96KRKV8D016"",""WP_053129995.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces],Streptomyces,146,146,100%,7e-40,41.47,300,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_059205762.1?report=genbank&log$=prottop&blast_rank=1174&RID=96KRKV8D016"",""WP_059205762.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces bikiniensis],Streptomyces bikiniensis,145,145,99%,7e-40,41.98,292,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_030208387.1?report=genbank&log$=prottop&blast_rank=1175&RID=96KRKV8D016"",""WP_030208387.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces vietnamensis],Streptomyces vietnamensis,146,146,99%,7e-40,41.86,299,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_041128985.1?report=genbank&log$=prottop&blast_rank=1176&RID=96KRKV8D016"",""WP_041128985.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces auratus],Streptomyces auratus,146,146,99%,7e-40,40.85,310,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211823420.1?report=genbank&log$=prottop&blast_rank=1177&RID=96KRKV8D016"",""WP_211823420.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacterium rongguiense],Brevibacterium rongguiense,145,145,99%,7e-40,41.43,292,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_160954188.1?report=genbank&log$=prottop&blast_rank=1178&RID=96KRKV8D016"",""WP_160954188.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces],Streptomyces,146,146,99%,8e-40,41.59,304,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_033207274.1?report=genbank&log$=prottop&blast_rank=1179&RID=96KRKV8D016"",""WP_033207274.1"")"
N-acetylmuramoyl-L-alanine amidase [Gordonia liuliyuniae],Gordonia liuliyuniae,147,147,99%,8e-40,38.03,364,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_237001081.1?report=genbank&log$=prottop&blast_rank=1180&RID=96KRKV8D016"",""WP_237001081.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces griseosporeus],Streptomyces griseosporeus,146,146,100%,8e-40,40.65,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190219325.1?report=genbank&log$=prottop&blast_rank=1181&RID=96KRKV8D016"",""WP_190219325.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces rapamycinicus],Streptomyces rapamycinicus,146,146,99%,8e-40,43.06,313,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_121824174.1?report=genbank&log$=prottop&blast_rank=1182&RID=96KRKV8D016"",""WP_121824174.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces massasporeus],Streptomyces massasporeus,146,146,100%,8e-40,42.33,315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189589174.1?report=genbank&log$=prottop&blast_rank=1183&RID=96KRKV8D016"",""WP_189589174.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces avidinii],Streptomyces avidinii,146,146,99%,8e-40,41.67,332,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189963899.1?report=genbank&log$=prottop&blast_rank=1184&RID=96KRKV8D016"",""WP_189963899.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces lincolnensis],Streptomyces lincolnensis,146,146,100%,8e-40,40.65,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_067431626.1?report=genbank&log$=prottop&blast_rank=1185&RID=96KRKV8D016"",""WP_067431626.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces humidus],Streptomyces humidus,145,145,100%,9e-40,41.86,298,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_229878110.1?report=genbank&log$=prottop&blast_rank=1186&RID=96KRKV8D016"",""WP_229878110.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces caatingaensis],Streptomyces caatingaensis,146,146,99%,9e-40,41.67,317,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_241833155.1?report=genbank&log$=prottop&blast_rank=1187&RID=96KRKV8D016"",""WP_241833155.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardioides glacieisoli],Nocardioides glacieisoli,144,144,99%,9e-40,41.23,232,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_129473942.1?report=genbank&log$=prottop&blast_rank=1188&RID=96KRKV8D016"",""WP_129473942.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces],Streptomyces,146,146,100%,9e-40,39.44,326,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138357705.1?report=genbank&log$=prottop&blast_rank=1189&RID=96KRKV8D016"",""WP_138357705.1"")"
N-acetylmuramoyl-L-alanine amidase [Herbidospora mongoliensis],Herbidospora mongoliensis,145,145,99%,9e-40,40.19,271,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066374826.1?report=genbank&log$=prottop&blast_rank=1190&RID=96KRKV8D016"",""WP_066374826.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces katrae],Streptomyces katrae,144,144,99%,1e-39,41.59,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_045950710.1?report=genbank&log$=prottop&blast_rank=1191&RID=96KRKV8D016"",""WP_045950710.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces cirratus],Streptomyces cirratus,146,146,99%,1e-39,40.85,325,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_229873251.1?report=genbank&log$=prottop&blast_rank=1192&RID=96KRKV8D016"",""WP_229873251.1"")"
N-acetylmuramoyl-L-alanine amidase [Microbispora],Microbispora,145,145,100%,1e-39,40.28,303,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138461722.1?report=genbank&log$=prottop&blast_rank=1193&RID=96KRKV8D016"",""WP_138461722.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces pristinaespiralis],Streptomyces pristinaespiralis,145,145,99%,1e-39,41.51,296,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_234020546.1?report=genbank&log$=prottop&blast_rank=1194&RID=96KRKV8D016"",""WP_234020546.1"")"
