Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Brevibacterium yomogidense],Brevibacterium yomogidense,144,144,99%,2e-39,40.48,273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_232483357.1?report=genbank&log$=prottop&blast_rank=1372&RID=96KS83JX016"",""WP_232483357.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces cellostaticus],Streptomyces cellostaticus,145,145,99%,2e-39,41.78,312,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_079057422.1?report=genbank&log$=prottop&blast_rank=1373&RID=96KS83JX016"",""WP_079057422.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces ferrugineus],Streptomyces ferrugineus,145,145,99%,2e-39,40.09,313,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194046714.1?report=genbank&log$=prottop&blast_rank=1374&RID=96KS83JX016"",""WP_194046714.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacterium paucivorans],Brevibacterium paucivorans,144,144,99%,2e-39,41.83,261,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_239530795.1?report=genbank&log$=prottop&blast_rank=1375&RID=96KS83JX016"",""WP_239530795.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces cyanogenus],Streptomyces cyanogenus,145,145,99%,2e-39,42.72,316,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_208031983.1?report=genbank&log$=prottop&blast_rank=1376&RID=96KS83JX016"",""WP_208031983.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces durhamensis],Streptomyces durhamensis,145,145,99%,2e-39,41.78,310,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_031171087.1?report=genbank&log$=prottop&blast_rank=1377&RID=96KS83JX016"",""WP_031171087.1"")"
N-acetylmuramoyl-L-alanine amidase [Spongiactinospora rosea],Spongiactinospora rosea,144,144,99%,2e-39,40.28,281,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_113982936.1?report=genbank&log$=prottop&blast_rank=1378&RID=96KS83JX016"",""WP_113982936.1"")"
N-acetylmuramoyl-L-alanine amidase [Rhodococcus rhodnii],Rhodococcus rhodnii,146,146,98%,2e-39,42.92,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_010839511.1?report=genbank&log$=prottop&blast_rank=1379&RID=96KS83JX016"",""WP_010839511.1"")"
N-acetylmuramoyl-L-alanine amidase [Nonomuraea muscovyensis],Nonomuraea muscovyensis,144,144,99%,2e-39,36.84,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185083399.1?report=genbank&log$=prottop&blast_rank=1380&RID=96KS83JX016"",""WP_185083399.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces zagrosensis],Streptomyces zagrosensis,144,144,99%,2e-39,41.04,295,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246494145.1?report=genbank&log$=prottop&blast_rank=1381&RID=96KS83JX016"",""WP_246494145.1"")"
N-acetylmuramoyl-L-alanine amidase [Kineococcus rhizosphaerae],Kineococcus rhizosphaerae,144,144,98%,2e-39,46.01,264,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211298706.1?report=genbank&log$=prottop&blast_rank=1382&RID=96KS83JX016"",""WP_211298706.1"")"
N-acetylmuramoyl-L-alanine amidase [Piscicoccus intestinalis],Piscicoccus intestinalis,144,144,99%,2e-39,39.52,298,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068433820.1?report=genbank&log$=prottop&blast_rank=1383&RID=96KS83JX016"",""WP_068433820.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces aurantiacus],Streptomyces aurantiacus,145,145,99%,2e-39,41.51,329,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190852848.1?report=genbank&log$=prottop&blast_rank=1384&RID=96KS83JX016"",""WP_190852848.1"")"
N-acetylmuramoyl-L-alanine amidase [Acrocarpospora pleiomorpha],Acrocarpospora pleiomorpha,144,144,99%,2e-39,38.28,275,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_155352103.1?report=genbank&log$=prottop&blast_rank=1385&RID=96KS83JX016"",""WP_155352103.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces],Streptomyces,145,145,99%,2e-39,42.72,311,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_030789740.1?report=genbank&log$=prottop&blast_rank=1386&RID=96KS83JX016"",""WP_030789740.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces verrucosisporus],Streptomyces verrucosisporus,145,145,99%,2e-39,40.00,304,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_206346258.1?report=genbank&log$=prottop&blast_rank=1387&RID=96KS83JX016"",""WP_206346258.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces violaceusniger group],Streptomyces violaceusniger group,144,144,99%,2e-39,41.04,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246643897.1?report=genbank&log$=prottop&blast_rank=1388&RID=96KS83JX016"",""WP_246643897.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces qaidamensis],Streptomyces qaidamensis,145,145,99%,2e-39,41.98,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_062926556.1?report=genbank&log$=prottop&blast_rank=1389&RID=96KS83JX016"",""WP_062926556.1"")"
N-acetylmuramoyl-L-alanine amidase [Acrocarpospora macrocephala],Acrocarpospora macrocephala,144,144,99%,2e-39,38.28,275,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_155362008.1?report=genbank&log$=prottop&blast_rank=1390&RID=96KS83JX016"",""WP_155362008.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces],Streptomyces,145,145,99%,2e-39,40.57,332,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185940602.1?report=genbank&log$=prottop&blast_rank=1391&RID=96KS83JX016"",""WP_185940602.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces violaceochromogenes],Streptomyces violaceochromogenes,145,145,99%,2e-39,41.04,316,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191845672.1?report=genbank&log$=prottop&blast_rank=1392&RID=96KS83JX016"",""WP_191845672.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces piniterrae],Streptomyces piniterrae,145,145,99%,2e-39,41.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136739299.1?report=genbank&log$=prottop&blast_rank=1393&RID=96KS83JX016"",""WP_136739299.1"")"
N-acetylmuramoyl-L-alanine amidase [Tomitella fengzijianii],Tomitella fengzijianii,146,146,99%,2e-39,41.12,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143910878.1?report=genbank&log$=prottop&blast_rank=1394&RID=96KS83JX016"",""WP_143910878.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces canarius],Streptomyces canarius,145,145,99%,3e-39,41.78,325,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189883242.1?report=genbank&log$=prottop&blast_rank=1395&RID=96KS83JX016"",""WP_189883242.1"")"
N-acetylmuramoyl-L-alanine amidase [Wenjunlia vitaminophila],Wenjunlia vitaminophila,145,145,100%,3e-39,43.72,308,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018385189.1?report=genbank&log$=prottop&blast_rank=1396&RID=96KS83JX016"",""WP_018385189.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces variabilis],Streptomyces variabilis,145,145,99%,3e-39,41.51,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189365104.1?report=genbank&log$=prottop&blast_rank=1397&RID=96KS83JX016"",""WP_189365104.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces lasiicapitis],Streptomyces lasiicapitis,145,145,99%,3e-39,40.57,335,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189174367.1?report=genbank&log$=prottop&blast_rank=1398&RID=96KS83JX016"",""WP_189174367.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces populi],Streptomyces populi,145,145,100%,3e-39,39.72,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_103549814.1?report=genbank&log$=prottop&blast_rank=1399&RID=96KS83JX016"",""WP_103549814.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces],Streptomyces,145,145,99%,3e-39,40.57,316,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_031131502.1?report=genbank&log$=prottop&blast_rank=1400&RID=96KS83JX016"",""WP_031131502.1"")"
N-acetylmuramoyl-L-alanine amidase [Gordonia mangrovi],Gordonia mangrovi,145,145,99%,3e-39,41.31,342,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_160901424.1?report=genbank&log$=prottop&blast_rank=1401&RID=96KS83JX016"",""WP_160901424.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces roseus],Streptomyces roseus,144,144,100%,3e-39,39.81,312,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048479311.1?report=genbank&log$=prottop&blast_rank=1402&RID=96KS83JX016"",""WP_048479311.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces justiciae],Streptomyces justiciae,145,145,99%,3e-39,40.57,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_256785647.1?report=genbank&log$=prottop&blast_rank=1403&RID=96KS83JX016"",""WP_256785647.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces],Streptomyces,145,145,99%,3e-39,41.51,337,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_030358457.1?report=genbank&log$=prottop&blast_rank=1404&RID=96KS83JX016"",""WP_030358457.1"")"
N-acetylmuramoyl-L-alanine amidase [Wenjunlia tyrosinilytica],Wenjunlia tyrosinilytica,144,144,99%,3e-39,42.52,306,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189129466.1?report=genbank&log$=prottop&blast_rank=1405&RID=96KS83JX016"",""WP_189129466.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces hiroshimensis],Streptomyces hiroshimensis,145,145,99%,3e-39,41.51,327,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_229898909.1?report=genbank&log$=prottop&blast_rank=1406&RID=96KS83JX016"",""WP_229898909.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces albaduncus],Streptomyces albaduncus,145,145,99%,3e-39,41.04,333,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184765341.1?report=genbank&log$=prottop&blast_rank=1407&RID=96KS83JX016"",""WP_184765341.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces tendae],Streptomyces tendae,145,145,99%,3e-39,40.09,327,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189750043.1?report=genbank&log$=prottop&blast_rank=1408&RID=96KS83JX016"",""WP_189750043.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinacidiphila oryziradicis],Actinacidiphila oryziradicis,144,144,99%,3e-39,40.09,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246143342.1?report=genbank&log$=prottop&blast_rank=1409&RID=96KS83JX016"",""WP_246143342.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces antimycoticus],Streptomyces antimycoticus,144,144,99%,3e-39,40.09,306,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_228052933.1?report=genbank&log$=prottop&blast_rank=1410&RID=96KS83JX016"",""WP_228052933.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces inhibens],Streptomyces inhibens,145,145,99%,3e-39,41.04,334,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_238572636.1?report=genbank&log$=prottop&blast_rank=1411&RID=96KS83JX016"",""WP_238572636.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces],Streptomyces,144,144,99%,3e-39,40.09,302,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_043491824.1?report=genbank&log$=prottop&blast_rank=1412&RID=96KS83JX016"",""WP_043491824.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardioides carbamazepini],Nocardioides carbamazepini,144,144,99%,3e-39,39.25,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_257430281.1?report=genbank&log$=prottop&blast_rank=1413&RID=96KS83JX016"",""WP_257430281.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces lavendulae],Streptomyces lavendulae,145,145,100%,3e-39,40.28,330,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_030241417.1?report=genbank&log$=prottop&blast_rank=1414&RID=96KS83JX016"",""WP_030241417.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces roseifaciens],Streptomyces roseifaciens,144,144,99%,4e-39,41.98,317,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245700353.1?report=genbank&log$=prottop&blast_rank=1415&RID=96KS83JX016"",""WP_245700353.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces spongiae],Streptomyces spongiae,144,144,99%,4e-39,40.57,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_152774976.1?report=genbank&log$=prottop&blast_rank=1416&RID=96KS83JX016"",""WP_152774976.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces lusitanus],Streptomyces lusitanus,144,144,100%,4e-39,40.65,316,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_261718215.1?report=genbank&log$=prottop&blast_rank=1417&RID=96KS83JX016"",""WP_261718215.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces pini],Streptomyces pini,144,144,99%,4e-39,40.00,307,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093852562.1?report=genbank&log$=prottop&blast_rank=1418&RID=96KS83JX016"",""WP_093852562.1"")"
N-acetylmuramoyl-L-alanine amidase [Nonomuraea dietziae],Nonomuraea dietziae,144,144,99%,4e-39,36.84,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183654352.1?report=genbank&log$=prottop&blast_rank=1419&RID=96KS83JX016"",""WP_183654352.1"")"
N-acetylmuramoyl-L-alanine amidase [Gordonia polyisoprenivorans],Gordonia polyisoprenivorans,145,145,99%,4e-39,40.38,360,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014360692.1?report=genbank&log$=prottop&blast_rank=1420&RID=96KS83JX016"",""WP_014360692.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces luteogriseus],Streptomyces luteogriseus,144,144,99%,4e-39,41.04,316,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_221514227.1?report=genbank&log$=prottop&blast_rank=1421&RID=96KS83JX016"",""WP_221514227.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces fodineus],Streptomyces fodineus,144,144,99%,4e-39,42.25,310,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_079161871.1?report=genbank&log$=prottop&blast_rank=1422&RID=96KS83JX016"",""WP_079161871.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces],Streptomyces,144,144,99%,4e-39,41.86,297,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190276038.1?report=genbank&log$=prottop&blast_rank=1423&RID=96KS83JX016"",""WP_190276038.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces aureocirculatus],Streptomyces aureocirculatus,145,145,99%,4e-39,41.78,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_030571598.1?report=genbank&log$=prottop&blast_rank=1424&RID=96KS83JX016"",""WP_030571598.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptosporangium carneum],Streptosporangium carneum,144,144,99%,4e-39,39.71,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_271219870.1?report=genbank&log$=prottop&blast_rank=1425&RID=96KS83JX016"",""WP_271219870.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces torulosus],Streptomyces torulosus,145,145,99%,4e-39,40.57,334,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055713927.1?report=genbank&log$=prottop&blast_rank=1426&RID=96KS83JX016"",""WP_055713927.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces lavendofoliae],Streptomyces lavendofoliae,144,144,99%,4e-39,41.12,308,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189548365.1?report=genbank&log$=prottop&blast_rank=1427&RID=96KS83JX016"",""WP_189548365.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces curacoi],Streptomyces curacoi,144,144,99%,4e-39,41.51,316,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_062143729.1?report=genbank&log$=prottop&blast_rank=1428&RID=96KS83JX016"",""WP_062143729.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces griseoflavus],Streptomyces griseoflavus,144,144,99%,4e-39,41.98,329,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190095491.1?report=genbank&log$=prottop&blast_rank=1429&RID=96KS83JX016"",""WP_190095491.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces acidiscabies],Streptomyces acidiscabies,143,143,99%,4e-39,40.09,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_010351925.1?report=genbank&log$=prottop&blast_rank=1430&RID=96KS83JX016"",""WP_010351925.1"")"
N-acetylmuramoyl-L-alanine amidase [Microbispora amethystogenes],Microbispora amethystogenes,144,144,99%,4e-39,37.32,321,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_239101331.1?report=genbank&log$=prottop&blast_rank=1431&RID=96KS83JX016"",""WP_239101331.1"")"
N-acetylmuramoyl-L-alanine amidase [Rhodococcus kyotonensis],Rhodococcus kyotonensis,145,145,99%,5e-39,41.31,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_089250203.1?report=genbank&log$=prottop&blast_rank=1432&RID=96KS83JX016"",""WP_089250203.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces aureus],Streptomyces aureus,144,144,100%,5e-39,40.19,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_037623498.1?report=genbank&log$=prottop&blast_rank=1433&RID=96KS83JX016"",""WP_037623498.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces lomondensis],Streptomyces lomondensis,144,144,99%,5e-39,41.51,316,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190048698.1?report=genbank&log$=prottop&blast_rank=1434&RID=96KS83JX016"",""WP_190048698.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces roseolus],Streptomyces roseolus,144,144,99%,5e-39,40.09,303,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189944911.1?report=genbank&log$=prottop&blast_rank=1435&RID=96KS83JX016"",""WP_189944911.1"")"
N-acetylmuramoyl-L-alanine amidase [Micropruina glycogenica],Micropruina glycogenica,143,143,93%,5e-39,42.56,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_158681096.1?report=genbank&log$=prottop&blast_rank=1436&RID=96KS83JX016"",""WP_158681096.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces],Streptomyces,143,143,99%,5e-39,41.31,293,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235978653.1?report=genbank&log$=prottop&blast_rank=1437&RID=96KS83JX016"",""WP_235978653.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia vaccinii],Nocardia vaccinii,146,146,99%,5e-39,42.31,400,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245714044.1?report=genbank&log$=prottop&blast_rank=1438&RID=96KS83JX016"",""WP_245714044.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces avidinii],Streptomyces avidinii,144,144,100%,5e-39,40.19,332,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189963899.1?report=genbank&log$=prottop&blast_rank=1439&RID=96KS83JX016"",""WP_189963899.1"")"
N-acetylmuramoyl-L-alanine amidase [Nonomuraea glycinis],Nonomuraea glycinis,143,143,99%,5e-39,37.09,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189142668.1?report=genbank&log$=prottop&blast_rank=1440&RID=96KS83JX016"",""WP_189142668.1"")"
N-acetylmuramoyl-L-alanine amidase [Ruania suaedae],Ruania suaedae,142,142,99%,6e-39,37.20,266,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_231052613.1?report=genbank&log$=prottop&blast_rank=1441&RID=96KS83JX016"",""WP_231052613.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces graminilatus],Streptomyces graminilatus,144,144,99%,6e-39,40.00,312,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055526996.1?report=genbank&log$=prottop&blast_rank=1442&RID=96KS83JX016"",""WP_055526996.1"")"
N-acetylmuramoyl-L-alanine amidase [Spiractinospora alimapuensis],Spiractinospora alimapuensis,143,143,99%,6e-39,39.52,275,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_236538768.1?report=genbank&log$=prottop&blast_rank=1443&RID=96KS83JX016"",""WP_236538768.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces rhizosphaericus],Streptomyces rhizosphaericus,144,144,99%,6e-39,41.04,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_210610395.1?report=genbank&log$=prottop&blast_rank=1444&RID=96KS83JX016"",""WP_210610395.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces carminius],Streptomyces carminius,144,144,99%,6e-39,39.53,327,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_100205057.1?report=genbank&log$=prottop&blast_rank=1445&RID=96KS83JX016"",""WP_100205057.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces cinnamoneus],Streptomyces cinnamoneus,144,144,99%,6e-39,41.51,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_240003522.1?report=genbank&log$=prottop&blast_rank=1446&RID=96KS83JX016"",""WP_240003522.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces javensis],Streptomyces javensis,143,143,99%,6e-39,41.04,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_214665102.1?report=genbank&log$=prottop&blast_rank=1447&RID=96KS83JX016"",""WP_214665102.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces lunaelactis],Streptomyces lunaelactis,144,144,99%,6e-39,39.53,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_257153704.1?report=genbank&log$=prottop&blast_rank=1448&RID=96KS83JX016"",""WP_257153704.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces achromogenes],Streptomyces achromogenes,144,144,99%,6e-39,42.72,311,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_030614226.1?report=genbank&log$=prottop&blast_rank=1449&RID=96KS83JX016"",""WP_030614226.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces bobili],Streptomyces bobili,144,144,99%,6e-39,40.57,313,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_266456031.1?report=genbank&log$=prottop&blast_rank=1450&RID=96KS83JX016"",""WP_266456031.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces sichuanensis],Streptomyces sichuanensis,143,143,99%,6e-39,40.09,299,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_263869268.1?report=genbank&log$=prottop&blast_rank=1451&RID=96KS83JX016"",""WP_263869268.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptomyces seoulensis],Streptomyces seoulensis,143,143,99%,7e-39,40.57,294,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_031179767.1?report=genbank&log$=prottop&blast_rank=1452&RID=96KS83JX016"",""WP_031179767.1"")"
