Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Helicobacter didelphidarum],Helicobacter didelphidarum,88.6,88.6,100%,1e-17,35.47,507,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_115543815.1?report=genbank&log$=prottop&blast_rank=3091&RID=96M6DB4W016"",""WP_115543815.1"")"
N-acetylmuramoyl-L-alanine amidase [Corallococcus llansteffanensis],Corallococcus llansteffanensis,86.3,86.3,99%,1e-17,27.11,269,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120642128.1?report=genbank&log$=prottop&blast_rank=3092&RID=96M6DB4W016"",""WP_120642128.1"")"
N-acetylmuramoyl-L-alanine amidase [Acididesulfobacillus acetoxydans],Acididesulfobacillus acetoxydans,85.9,85.9,98%,1e-17,31.79,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_240983629.1?report=genbank&log$=prottop&blast_rank=3093&RID=96M6DB4W016"",""WP_240983629.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Brevibacillus panacihumi],Brevibacillus panacihumi,85.9,85.9,98%,1e-17,28.21,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122913301.1?report=genbank&log$=prottop&blast_rank=3094&RID=96M6DB4W016"",""WP_122913301.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium cylindrosporum],Clostridium cylindrosporum,88.6,88.6,89%,1e-17,36.99,887,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_082141646.1?report=genbank&log$=prottop&blast_rank=3095&RID=96M6DB4W016"",""WP_082141646.1"")"
N-acetylmuramoyl-L-alanine amidase [Texcoconibacillus texcoconensis],Texcoconibacillus texcoconensis,88.6,88.6,90%,1e-17,33.13,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184664999.1?report=genbank&log$=prottop&blast_rank=3096&RID=96M6DB4W016"",""WP_184664999.1"")"
peptidoglycan-binding protein [Oceanobacillus oncorhynchi],Oceanobacillus oncorhynchi,88.6,88.6,85%,1e-17,38.51,919,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052484876.1?report=genbank&log$=prottop&blast_rank=3097&RID=96M6DB4W016"",""WP_052484876.1"")"
N-acetylmuramoyl-L-alanine amidase [Coprobacillus cateniformis],Coprobacillus cateniformis,85.9,85.9,100%,1e-17,38.74,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008788981.1?report=genbank&log$=prottop&blast_rank=3098&RID=96M6DB4W016"",""WP_008788981.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus tengchongensis],Paenibacillus tengchongensis,88.6,88.6,100%,1e-17,34.24,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_151734530.1?report=genbank&log$=prottop&blast_rank=3099&RID=96M6DB4W016"",""WP_151734530.1"")"
N-acetylmuramoyl-L-alanine amidase [Laedolimicola ammoniilytica],Laedolimicola ammoniilytica,88.2,88.2,98%,1e-17,33.68,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_158362898.1?report=genbank&log$=prottop&blast_rank=3100&RID=96M6DB4W016"",""WP_158362898.1"")"
N-acetylmuramoyl-L-alanine amidase [Eubacteriales],Eubacteriales,86.3,86.3,100%,1e-17,35.87,273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187004973.1?report=genbank&log$=prottop&blast_rank=3101&RID=96M6DB4W016"",""WP_187004973.1"")"
N-acetylmuramoyl-L-alanine amidase [Veillonella],Veillonella,87.8,87.8,98%,1e-17,34.74,363,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_005378716.1?report=genbank&log$=prottop&blast_rank=3102&RID=96M6DB4W016"",""WP_005378716.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Pseudobacteroides cellulosolvens],Pseudobacteroides cellulosolvens,88.6,88.6,90%,1e-17,35.93,734,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_050753578.1?report=genbank&log$=prottop&blast_rank=3103&RID=96M6DB4W016"",""WP_050753578.1"")"
N-acetylmuramoyl-L-alanine amidase [Listeria],Listeria,88.2,88.2,91%,1e-17,35.88,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185637727.1?report=genbank&log$=prottop&blast_rank=3104&RID=96M6DB4W016"",""WP_185637727.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfuromonas acetexigens],Desulfuromonas acetexigens,88.6,88.6,91%,1e-17,36.50,630,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170232768.1?report=genbank&log$=prottop&blast_rank=3105&RID=96M6DB4W016"",""WP_170232768.1"")"
N-acetylmuramoyl-L-alanine amidase [Macrococcus caseolyticus],Macrococcus caseolyticus,86.7,86.7,90%,1e-17,33.94,281,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012657174.1?report=genbank&log$=prottop&blast_rank=3106&RID=96M6DB4W016"",""WP_012657174.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerovirgula multivorans],Anaerovirgula multivorans,88.6,88.6,91%,1e-17,34.50,585,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_089283938.1?report=genbank&log$=prottop&blast_rank=3107&RID=96M6DB4W016"",""WP_089283938.1"")"
N-acetylmuramoyl-L-alanine amidase [Lacticaseibacillus jixianensis],Lacticaseibacillus jixianensis,88.2,88.2,91%,1e-17,32.14,441,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125585030.1?report=genbank&log$=prottop&blast_rank=3108&RID=96M6DB4W016"",""WP_125585030.1"")"
N-acetylmuramoyl-L-alanine amidase [Psychrobacillus faecigallinarum],Psychrobacillus faecigallinarum,88.6,88.6,90%,1e-17,34.94,516,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191696839.1?report=genbank&log$=prottop&blast_rank=3109&RID=96M6DB4W016"",""WP_191696839.1"")"
N-acetylmuramoyl-L-alanine amidase [Ornithinibacillus californiensis],Ornithinibacillus californiensis,87.4,87.4,89%,1e-17,34.55,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_047984016.1?report=genbank&log$=prottop&blast_rank=3110&RID=96M6DB4W016"",""WP_047984016.1"")"
N-acetylmuramoyl-L-alanine amidase [Lacticaseibacillus suilingensis],Lacticaseibacillus suilingensis,88.2,88.2,89%,1e-17,33.33,441,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_204118958.1?report=genbank&log$=prottop&blast_rank=3111&RID=96M6DB4W016"",""WP_204118958.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfosediminicola flagellatus],Desulfosediminicola flagellatus,88.6,88.6,98%,2e-17,32.71,574,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_167505898.1?report=genbank&log$=prottop&blast_rank=3112&RID=96M6DB4W016"",""WP_167505898.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudalkalibacillus salsuginis],Pseudalkalibacillus salsuginis,88.2,88.2,100%,2e-17,33.70,462,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_236312994.1?report=genbank&log$=prottop&blast_rank=3113&RID=96M6DB4W016"",""WP_236312994.1"")"
N-acetylmuramoyl-L-alanine amidase [Cohnella algarum],Cohnella algarum,88.6,88.6,90%,2e-17,36.14,510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_205431868.1?report=genbank&log$=prottop&blast_rank=3114&RID=96M6DB4W016"",""WP_205431868.1"")"
N-acetylmuramoyl-L-alanine amidase [Halalkalibacter urbisdiaboli],Halalkalibacter urbisdiaboli,88.2,88.2,91%,2e-17,35.33,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_088104359.1?report=genbank&log$=prottop&blast_rank=3115&RID=96M6DB4W016"",""WP_088104359.1"")"
N-acetylmuramoyl-L-alanine amidase [Lacticaseibacillus kribbianus],Lacticaseibacillus kribbianus,88.2,88.2,99%,2e-17,32.24,444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_225047138.1?report=genbank&log$=prottop&blast_rank=3116&RID=96M6DB4W016"",""WP_225047138.1"")"
N-acetylmuramoyl-L-alanine amidase [Allocatelliglobosispora scoriae],Allocatelliglobosispora scoriae,85.1,85.1,92%,2e-17,36.78,212,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184846737.1?report=genbank&log$=prottop&blast_rank=3117&RID=96M6DB4W016"",""WP_184846737.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfosporosinus youngiae],Desulfosporosinus youngiae,88.6,88.6,98%,2e-17,34.74,735,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085938798.1?report=genbank&log$=prottop&blast_rank=3118&RID=96M6DB4W016"",""WP_085938798.1"")"
N-acetylmuramoyl-L-alanine amidase [Priestia megaterium],Priestia megaterium,86.7,86.7,98%,2e-17,32.04,294,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_223268964.1?report=genbank&log$=prottop&blast_rank=3119&RID=96M6DB4W016"",""WP_223268964.1"")"
N-acetylmuramoyl-L-alanine amidase [Chlamydia pecorum],Chlamydia pecorum,85.1,85.1,89%,2e-17,34.76,214,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013712746.1?report=genbank&log$=prottop&blast_rank=3120&RID=96M6DB4W016"",""WP_013712746.1"")"
N-acetylmuramoyl-L-alanine amidase [Paraprevotella clara],Paraprevotella clara,85.1,85.1,96%,2e-17,30.34,213,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008623059.1?report=genbank&log$=prottop&blast_rank=3121&RID=96M6DB4W016"",""WP_008623059.1"")"
SH3 domain-containing protein [Planococcus halocryophilus],Planococcus halocryophilus,88.6,88.6,85%,2e-17,38.22,523,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008498948.1?report=genbank&log$=prottop&blast_rank=3122&RID=96M6DB4W016"",""WP_008498948.1"")"
N-acetylmuramoyl-L-alanine amidase [Sediminibacillus halophilus],Sediminibacillus halophilus,86.3,86.3,90%,2e-17,35.33,258,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_074598049.1?report=genbank&log$=prottop&blast_rank=3123&RID=96M6DB4W016"",""WP_074598049.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Brevibacillus formosus],Brevibacillus formosus,85.5,85.5,98%,2e-17,29.23,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_269083135.1?report=genbank&log$=prottop&blast_rank=3124&RID=96M6DB4W016"",""WP_269083135.1"")"
N-acetylmuramoyl-L-alanine amidase [Halodesulfovibrio aestuarii],Halodesulfovibrio aestuarii,88.6,88.6,89%,2e-17,34.36,589,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_019999818.1?report=genbank&log$=prottop&blast_rank=3125&RID=96M6DB4W016"",""WP_019999818.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus],Bacillus,88.2,88.2,100%,2e-17,33.50,414,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_000797234.1?report=genbank&log$=prottop&blast_rank=3126&RID=96M6DB4W016"",""WP_000797234.1"")"
N-acetylmuramoyl-L-alanine amidase [Solibacillus isronensis],Solibacillus isronensis,88.6,88.6,98%,2e-17,35.71,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008407395.1?report=genbank&log$=prottop&blast_rank=3127&RID=96M6DB4W016"",""WP_008407395.1"")"
peptidoglycan-binding protein [Cerasibacillus quisquiliarum],Cerasibacillus quisquiliarum,88.6,88.6,95%,2e-17,36.11,768,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170226725.1?report=genbank&log$=prottop&blast_rank=3128&RID=96M6DB4W016"",""WP_170226725.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus massilionigeriensis],Bacillus massilionigeriensis,86.3,86.3,91%,2e-17,33.93,262,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_075981730.1?report=genbank&log$=prottop&blast_rank=3129&RID=96M6DB4W016"",""WP_075981730.1"")"
N-acetylmuramoyl-L-alanine amidase [Halalkalibacter alkalisediminis],Halalkalibacter alkalisediminis,88.2,88.2,87%,2e-17,36.65,450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_273846574.1?report=genbank&log$=prottop&blast_rank=3130&RID=96M6DB4W016"",""WP_273846574.1"")"
N-acetylmuramoyl-L-alanine amidase [Nostoc commune],Nostoc commune,88.6,88.6,98%,2e-17,35.16,631,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109012334.1?report=genbank&log$=prottop&blast_rank=3131&RID=96M6DB4W016"",""WP_109012334.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus athensensis],Paenibacillus athensensis,88.2,88.2,99%,2e-17,37.57,488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_134755723.1?report=genbank&log$=prottop&blast_rank=3132&RID=96M6DB4W016"",""WP_134755723.1"")"
N-acetylmuramoyl-L-alanine amidase [Robertmurraya kyonggiensis],Robertmurraya kyonggiensis,87.0,87.0,88%,2e-17,38.92,326,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136832600.1?report=genbank&log$=prottop&blast_rank=3133&RID=96M6DB4W016"",""WP_136832600.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacillus dissolubilis],Brevibacillus dissolubilis,88.6,88.6,89%,2e-17,35.37,575,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_139491936.1?report=genbank&log$=prottop&blast_rank=3134&RID=96M6DB4W016"",""WP_139491936.1"")"
N-acetylmuramoyl-L-alanine amidase [Ornithinibacillus californiensis],Ornithinibacillus californiensis,86.3,86.3,91%,2e-17,35.71,277,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_047985733.1?report=genbank&log$=prottop&blast_rank=3135&RID=96M6DB4W016"",""WP_047985733.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus beijingensis],Paenibacillus beijingensis,88.6,88.6,100%,2e-17,32.07,516,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_045672541.1?report=genbank&log$=prottop&blast_rank=3136&RID=96M6DB4W016"",""WP_045672541.1"")"
N-acetylmuramoyl-L-alanine amidase [Crassaminicella profunda],Crassaminicella profunda,85.1,85.1,89%,2e-17,35.37,214,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_223037957.1?report=genbank&log$=prottop&blast_rank=3137&RID=96M6DB4W016"",""WP_223037957.1"")"
N-acetylmuramoyl-L-alanine amidase [Fusobacterium mortiferum],Fusobacterium mortiferum,87.4,87.4,97%,2e-17,32.55,335,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_005883501.1?report=genbank&log$=prottop&blast_rank=3138&RID=96M6DB4W016"",""WP_005883501.1"")"
N-acetylmuramoyl-L-alanine amidase [Radiobacillus deserti],Radiobacillus deserti,87.4,87.4,87%,2e-17,36.02,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_158633988.1?report=genbank&log$=prottop&blast_rank=3139&RID=96M6DB4W016"",""WP_158633988.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus arenilitoris],Paenibacillus arenilitoris,85.5,85.5,98%,2e-17,33.15,233,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190862531.1?report=genbank&log$=prottop&blast_rank=3140&RID=96M6DB4W016"",""WP_190862531.1"")"
N-acetylmuramoyl-L-alanine amidase [Paraclostridium benzoelyticum],Paraclostridium benzoelyticum,86.3,86.3,98%,2e-17,33.33,261,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052952007.1?report=genbank&log$=prottop&blast_rank=3141&RID=96M6DB4W016"",""WP_052952007.1"")"
N-acetylmuramoyl-L-alanine amidase [Fusobacterium ulcerans],Fusobacterium ulcerans,87.4,87.4,97%,2e-17,31.80,339,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_005982626.1?report=genbank&log$=prottop&blast_rank=3142&RID=96M6DB4W016"",""WP_005982626.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus beijingensis],Paenibacillus beijingensis,88.2,88.2,87%,2e-17,37.95,458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052703081.1?report=genbank&log$=prottop&blast_rank=3143&RID=96M6DB4W016"",""WP_052703081.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Brevibacillus],Brevibacillus,85.5,85.5,98%,2e-17,29.23,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_137031380.1?report=genbank&log$=prottop&blast_rank=3144&RID=96M6DB4W016"",""WP_137031380.1"")"
N-acetylmuramoyl-L-alanine amidase [Syntrophotalea acetylenica],Syntrophotalea acetylenica,88.6,88.6,90%,2e-17,36.87,577,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072287767.1?report=genbank&log$=prottop&blast_rank=3145&RID=96M6DB4W016"",""WP_072287767.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus nakamurai],Bacillus nakamurai,88.2,88.2,91%,2e-17,36.53,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061527952.1?report=genbank&log$=prottop&blast_rank=3146&RID=96M6DB4W016"",""WP_061527952.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkaliphilus oremlandii],Alkaliphilus oremlandii,88.2,88.2,91%,2e-17,35.12,477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012158159.1?report=genbank&log$=prottop&blast_rank=3147&RID=96M6DB4W016"",""WP_012158159.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium puniceum],Clostridium puniceum,88.6,88.6,91%,2e-17,32.43,661,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_242954120.1?report=genbank&log$=prottop&blast_rank=3148&RID=96M6DB4W016"",""WP_242954120.1"")"
N-acetylmuramoyl-L-alanine amidase [Pectinatus frisingensis],Pectinatus frisingensis,87.8,87.8,91%,2e-17,34.83,378,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_229711350.1?report=genbank&log$=prottop&blast_rank=3149&RID=96M6DB4W016"",""WP_229711350.1"")"
N-acetylmuramoyl-L-alanine amidase [Pricia antarctica],Pricia antarctica,85.1,85.1,92%,2e-17,33.71,214,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091866495.1?report=genbank&log$=prottop&blast_rank=3150&RID=96M6DB4W016"",""WP_091866495.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium saudiense],Clostridium saudiense,87.4,87.4,100%,2e-17,32.24,362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_198133998.1?report=genbank&log$=prottop&blast_rank=3151&RID=96M6DB4W016"",""WP_198133998.1"")"
N-acetylmuramoyl-L-alanine amidase [Leeuwenhoekiella aestuarii],Leeuwenhoekiella aestuarii,84.3,84.3,84%,2e-17,37.04,184,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_128760765.1?report=genbank&log$=prottop&blast_rank=3152&RID=96M6DB4W016"",""WP_128760765.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus solanacearum],Paenibacillus solanacearum,88.6,88.6,89%,2e-17,35.76,560,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218091168.1?report=genbank&log$=prottop&blast_rank=3153&RID=96M6DB4W016"",""WP_218091168.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Tepidanaerobacter acetatoxydans],Tepidanaerobacter acetatoxydans,88.6,88.6,100%,2e-17,34.24,644,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013777709.1?report=genbank&log$=prottop&blast_rank=3154&RID=96M6DB4W016"",""WP_013777709.1"")"
N-acetylmuramoyl-L-alanine amidase [Selenomonas artemidis],Selenomonas artemidis,87.4,87.4,96%,2e-17,37.57,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_037349197.1?report=genbank&log$=prottop&blast_rank=3155&RID=96M6DB4W016"",""WP_037349197.1"")"
N-acetylmuramoyl-L-alanine amidase [Persicirhabdus sediminis],Persicirhabdus sediminis,84.7,84.7,98%,2e-17,32.60,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_200310312.1?report=genbank&log$=prottop&blast_rank=3156&RID=96M6DB4W016"",""WP_200310312.1"")"
N-acetylmuramoyl-L-alanine amidase [Listeria ivanovii],Listeria ivanovii,87.8,87.8,100%,2e-17,32.26,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014092883.1?report=genbank&log$=prottop&blast_rank=3157&RID=96M6DB4W016"",""WP_014092883.1"")"
GBS Bsp-like repeat-containing protein [Streptococcus hyointestinalis],Streptococcus hyointestinalis,88.6,88.6,98%,2e-17,32.14,1277,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_172605584.1?report=genbank&log$=prottop&blast_rank=3158&RID=96M6DB4W016"",""WP_172605584.1"")"
N-acetylmuramoyl-L-alanine amidase [Viridibacillus soli],Viridibacillus soli,85.5,85.5,90%,2e-17,34.52,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_200747564.1?report=genbank&log$=prottop&blast_rank=3159&RID=96M6DB4W016"",""WP_200747564.1"")"
N-acetylmuramoyl-L-alanine amidase [Marinitoga litoralis],Marinitoga litoralis,88.2,88.2,85%,2e-17,35.00,450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_205101069.1?report=genbank&log$=prottop&blast_rank=3160&RID=96M6DB4W016"",""WP_205101069.1"")"
N-acetylmuramoyl-L-alanine amidase [Vagococcus allomyrinae],Vagococcus allomyrinae,87.8,87.8,96%,2e-17,33.52,429,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_209524863.1?report=genbank&log$=prottop&blast_rank=3161&RID=96M6DB4W016"",""WP_209524863.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus tuaregi],Bacillus tuaregi,88.2,88.2,98%,2e-17,34.25,448,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_071395875.1?report=genbank&log$=prottop&blast_rank=3162&RID=96M6DB4W016"",""WP_071395875.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinobacterium chartae],Deinobacterium chartae,87.8,87.8,98%,2e-17,30.53,381,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246351358.1?report=genbank&log$=prottop&blast_rank=3163&RID=96M6DB4W016"",""WP_246351358.1"")"
N-acetylmuramoyl-L-alanine amidase [Butyribacter intestini],Butyribacter intestini,86.3,86.3,91%,2e-17,35.09,270,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_270393215.1?report=genbank&log$=prottop&blast_rank=3164&RID=96M6DB4W016"",""WP_270393215.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfarculus baarsii],Desulfarculus baarsii,88.2,88.2,98%,2e-17,32.86,584,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013258123.1?report=genbank&log$=prottop&blast_rank=3165&RID=96M6DB4W016"",""WP_013258123.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus polymyxa],Paenibacillus polymyxa,88.2,88.2,100%,2e-17,32.62,525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044785174.1?report=genbank&log$=prottop&blast_rank=3166&RID=96M6DB4W016"",""WP_044785174.1"")"
N-acetylmuramoyl-L-alanine amidase [Capillibacterium thermochitinicola],Capillibacterium thermochitinicola,85.1,85.1,89%,2e-17,38.18,212,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_181339289.1?report=genbank&log$=prottop&blast_rank=3167&RID=96M6DB4W016"",""WP_181339289.1"")"
N-acetylmuramoyl-L-alanine amidase [Corallococcus aberystwythensis],Corallococcus aberystwythensis,86.3,86.3,99%,2e-17,28.00,268,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120557692.1?report=genbank&log$=prottop&blast_rank=3168&RID=96M6DB4W016"",""WP_120557692.1"")"
N-acetylmuramoyl-L-alanine amidase [Methylacidiphilum kamchatkense],Methylacidiphilum kamchatkense,87.4,87.4,98%,2e-17,31.31,343,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_039722226.1?report=genbank&log$=prottop&blast_rank=3169&RID=96M6DB4W016"",""WP_039722226.1"")"
N-acetylmuramoyl-L-alanine amidase [Staphylococcus delphini],Staphylococcus delphini,86.7,86.7,87%,2e-17,35.00,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_155261368.1?report=genbank&log$=prottop&blast_rank=3170&RID=96M6DB4W016"",""WP_155261368.1"")"
N-acetylmuramoyl-L-alanine amidase [Schleiferilactobacillus perolens],Schleiferilactobacillus perolens,88.2,88.2,90%,2e-17,34.13,443,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057820108.1?report=genbank&log$=prottop&blast_rank=3171&RID=96M6DB4W016"",""WP_057820108.1"")"
