Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus frigoriresistens],Paenibacillus frigoriresistens,104,104,97%,2e-23,34.09,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_173184672.1?report=genbank&log$=prottop&blast_rank=2116&RID=96KTNVR7013"",""WP_173184672.1"")"
SH3 domain-containing protein [Brevibacillus],Brevibacillus,105,105,100%,2e-23,34.81,633,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_238550888.1?report=genbank&log$=prottop&blast_rank=2117&RID=96KTNVR7013"",""WP_238550888.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus marchantiae],Paenibacillus marchantiae,104,104,97%,2e-23,36.16,468,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_274567517.1?report=genbank&log$=prottop&blast_rank=2118&RID=96KTNVR7013"",""WP_274567517.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus tundrae],Paenibacillus tundrae,104,104,97%,2e-23,36.16,439,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_269055954.1?report=genbank&log$=prottop&blast_rank=2119&RID=96KTNVR7013"",""WP_269055954.1"")"
N-acetylmuramoyl-L-alanine amidase [Enterococcus columbae],Enterococcus columbae,102,102,99%,2e-23,38.89,332,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_016183732.1?report=genbank&log$=prottop&blast_rank=2120&RID=96KTNVR7013"",""WP_016183732.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Fervidicola ferrireducens],Fervidicola ferrireducens,104,104,100%,2e-23,37.36,541,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066351986.1?report=genbank&log$=prottop&blast_rank=2121&RID=96KTNVR7013"",""WP_066351986.1"")"
N-acetylmuramoyl-L-alanine amidase [Texcoconibacillus texcoconensis],Texcoconibacillus texcoconensis,105,105,98%,2e-23,35.52,589,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184664228.1?report=genbank&log$=prottop&blast_rank=2122&RID=96KTNVR7013"",""WP_184664228.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus tarimensis],Paenibacillus tarimensis,104,104,94%,2e-23,34.10,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235286742.1?report=genbank&log$=prottop&blast_rank=2123&RID=96KTNVR7013"",""WP_235286742.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus algorifonticola],Paenibacillus algorifonticola,104,104,97%,2e-23,34.66,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_231594074.1?report=genbank&log$=prottop&blast_rank=2124&RID=96KTNVR7013"",""WP_231594074.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus ginsengarvi],Paenibacillus ginsengarvi,105,105,94%,2e-23,36.99,637,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_158606877.1?report=genbank&log$=prottop&blast_rank=2125&RID=96KTNVR7013"",""WP_158606877.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus guangzhouensis],Paenibacillus guangzhouensis,100,100,98%,2e-23,32.42,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_227793257.1?report=genbank&log$=prottop&blast_rank=2126&RID=96KTNVR7013"",""WP_227793257.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermodesulfitimonas autotrophica],Thermodesulfitimonas autotrophica,100,100,98%,2e-23,33.85,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_123929338.1?report=genbank&log$=prottop&blast_rank=2127&RID=96KTNVR7013"",""WP_123929338.1"")"
N-acetylmuramoyl-L-alanine amidase [Haloferula luteola],Haloferula luteola,99.8,99.8,96%,2e-23,30.46,200,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184015622.1?report=genbank&log$=prottop&blast_rank=2128&RID=96KTNVR7013"",""WP_184015622.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus dokdonensis],Virgibacillus dokdonensis,102,102,97%,2e-23,34.81,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_237342726.1?report=genbank&log$=prottop&blast_rank=2129&RID=96KTNVR7013"",""WP_237342726.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus sophorae],Paenibacillus sophorae,104,104,96%,2e-23,34.48,518,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051499699.1?report=genbank&log$=prottop&blast_rank=2130&RID=96KTNVR7013"",""WP_051499699.1"")"
N-acetylmuramoyl-L-alanine amidase [Terribacillus halophilus],Terribacillus halophilus,101,101,98%,2e-23,33.89,271,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170829660.1?report=genbank&log$=prottop&blast_rank=2131&RID=96KTNVR7013"",""WP_170829660.1"")"
N-acetylmuramoyl-L-alanine amidase [Prosthecobacter fusiformis],Prosthecobacter fusiformis,99.8,99.8,96%,2e-23,31.03,204,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_133794170.1?report=genbank&log$=prottop&blast_rank=2132&RID=96KTNVR7013"",""WP_133794170.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptococcus salivarius],Streptococcus salivarius,105,105,97%,2e-23,35.90,708,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_175057132.1?report=genbank&log$=prottop&blast_rank=2133&RID=96KTNVR7013"",""WP_175057132.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus tuaregi],Bacillus tuaregi,103,103,98%,2e-23,32.26,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084786648.1?report=genbank&log$=prottop&blast_rank=2134&RID=96KTNVR7013"",""WP_084786648.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalihalophilus marmarensis],Alkalihalophilus marmarensis,104,104,98%,2e-23,37.36,575,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_022629180.1?report=genbank&log$=prottop&blast_rank=2135&RID=96KTNVR7013"",""WP_022629180.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermoanaerobacterium butyriciformans],Thermoanaerobacterium butyriciformans,104,104,98%,2e-23,35.68,476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_209453483.1?report=genbank&log$=prottop&blast_rank=2136&RID=96KTNVR7013"",""WP_209453483.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus],Paenibacillus,104,104,97%,2e-23,35.23,485,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193416043.1?report=genbank&log$=prottop&blast_rank=2137&RID=96KTNVR7013"",""WP_193416043.1"")"
N-acetylmuramoyl-L-alanine amidase [Salipaludibacillus agaradhaerens],Salipaludibacillus agaradhaerens,103,103,98%,2e-23,36.46,437,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078579007.1?report=genbank&log$=prottop&blast_rank=2138&RID=96KTNVR7013"",""WP_078579007.1"")"
N-acetylmuramoyl-L-alanine amidase [Megamonas],Megamonas,103,103,99%,2e-23,35.94,366,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008538770.1?report=genbank&log$=prottop&blast_rank=2139&RID=96KTNVR7013"",""WP_008538770.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus solani],Paenibacillus solani,104,104,96%,2e-23,36.00,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_054402132.1?report=genbank&log$=prottop&blast_rank=2140&RID=96KTNVR7013"",""WP_054402132.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus epiphyticus],Domibacillus epiphyticus,104,104,100%,2e-23,36.90,468,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_076766876.1?report=genbank&log$=prottop&blast_rank=2141&RID=96KTNVR7013"",""WP_076766876.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus woosongensis],Paenibacillus woosongensis,104,104,96%,2e-23,35.63,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_213591910.1?report=genbank&log$=prottop&blast_rank=2142&RID=96KTNVR7013"",""WP_213591910.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfitobacterium dichloroeliminans],Desulfitobacterium dichloroeliminans,105,105,99%,3e-23,33.85,854,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015262268.1?report=genbank&log$=prottop&blast_rank=2143&RID=96KTNVR7013"",""WP_015262268.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus taichungensis],Paenibacillus taichungensis,104,104,97%,3e-23,36.16,468,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_175382450.1?report=genbank&log$=prottop&blast_rank=2144&RID=96KTNVR7013"",""WP_175382450.1"")"
N-acetylmuramoyl-L-alanine amidase [Enterococcus casseliflavus],Enterococcus casseliflavus,102,102,92%,3e-23,38.32,320,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015509553.1?report=genbank&log$=prottop&blast_rank=2145&RID=96KTNVR7013"",""WP_015509553.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus tuaregi],Paenibacillus tuaregi,104,104,96%,3e-23,35.06,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068618262.1?report=genbank&log$=prottop&blast_rank=2146&RID=96KTNVR7013"",""WP_068618262.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfotruncus alcoholivorax],Desulfotruncus alcoholivorax,101,101,100%,3e-23,33.33,271,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051273124.1?report=genbank&log$=prottop&blast_rank=2147&RID=96KTNVR7013"",""WP_051273124.1"")"
N-acetylmuramoyl-L-alanine amidase [Ligilactobacillus saerimneri],Ligilactobacillus saerimneri,101,101,98%,3e-23,36.67,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_009554326.1?report=genbank&log$=prottop&blast_rank=2148&RID=96KTNVR7013"",""WP_009554326.1"")"
N-acetylmuramoyl-L-alanine amidase [Acidilutibacter cellobiosedens],Acidilutibacter cellobiosedens,104,104,98%,3e-23,34.44,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_128751887.1?report=genbank&log$=prottop&blast_rank=2149&RID=96KTNVR7013"",""WP_128751887.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfosporosinus metallidurans],Desulfosporosinus metallidurans,104,104,98%,3e-23,33.68,681,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170871561.1?report=genbank&log$=prottop&blast_rank=2150&RID=96KTNVR7013"",""WP_170871561.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerosalibacter massiliensis],Anaerosalibacter massiliensis,104,104,98%,3e-23,35.00,473,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042678970.1?report=genbank&log$=prottop&blast_rank=2151&RID=96KTNVR7013"",""WP_042678970.1"")"
N-acetylmuramoyl-L-alanine amidase [Halalkalibacter oceani],Halalkalibacter oceani,102,102,91%,3e-23,36.36,361,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_251221601.1?report=genbank&log$=prottop&blast_rank=2152&RID=96KTNVR7013"",""WP_251221601.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Saccharibacillus alkalitolerans],Saccharibacillus alkalitolerans,104,104,97%,3e-23,38.55,488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_166276853.1?report=genbank&log$=prottop&blast_rank=2153&RID=96KTNVR7013"",""WP_166276853.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Fontibacillus phaseoli],Fontibacillus phaseoli,104,104,97%,3e-23,36.36,481,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_114495259.1?report=genbank&log$=prottop&blast_rank=2154&RID=96KTNVR7013"",""WP_114495259.1"")"
SH3 domain-containing protein [Desulfoscipio geothermicus],Desulfoscipio geothermicus,104,104,99%,3e-23,34.74,751,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092485757.1?report=genbank&log$=prottop&blast_rank=2155&RID=96KTNVR7013"",""WP_092485757.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus lactis],Paenibacillus lactis,104,104,97%,3e-23,35.80,476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007129892.1?report=genbank&log$=prottop&blast_rank=2156&RID=96KTNVR7013"",""WP_007129892.1"")"
N-acetylmuramoyl-L-alanine amidase [Persicirhabdus sediminis],Persicirhabdus sediminis,102,102,97%,3e-23,32.67,333,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_234042063.1?report=genbank&log$=prottop&blast_rank=2157&RID=96KTNVR7013"",""WP_234042063.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus gorillae],Paenibacillus gorillae,104,104,96%,3e-23,34.86,482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042162323.1?report=genbank&log$=prottop&blast_rank=2158&RID=96KTNVR7013"",""WP_042162323.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Caldinitratiruptor microaerophilus],Caldinitratiruptor microaerophilus,104,104,100%,3e-23,34.62,550,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_264842182.1?report=genbank&log$=prottop&blast_rank=2159&RID=96KTNVR7013"",""WP_264842182.1"")"
N-acetylmuramoyl-L-alanine amidase [Sedimentisphaera cyanobacteriorum],Sedimentisphaera cyanobacteriorum,100,100,97%,3e-23,32.58,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077540425.1?report=genbank&log$=prottop&blast_rank=2160&RID=96KTNVR7013"",""WP_077540425.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus],Paenibacillus,104,104,97%,3e-23,34.83,536,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069328425.1?report=genbank&log$=prottop&blast_rank=2161&RID=96KTNVR7013"",""WP_069328425.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus glucanolyticus],Paenibacillus glucanolyticus,103,103,96%,3e-23,36.21,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_063479377.1?report=genbank&log$=prottop&blast_rank=2162&RID=96KTNVR7013"",""WP_063479377.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus woosongensis],Paenibacillus woosongensis,103,103,97%,3e-23,33.90,482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_244996358.1?report=genbank&log$=prottop&blast_rank=2163&RID=96KTNVR7013"",""WP_244996358.1"")"
N-acetylmuramoyl-L-alanine amidase [Romboutsia maritimum],Romboutsia maritimum,100,100,96%,3e-23,35.75,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_095404496.1?report=genbank&log$=prottop&blast_rank=2164&RID=96KTNVR7013"",""WP_095404496.1"")"
N-acetylmuramoyl-L-alanine amidase [Massilibacillus massiliensis],Massilibacillus massiliensis,99.0,99.0,98%,3e-23,31.02,186,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_199883651.1?report=genbank&log$=prottop&blast_rank=2165&RID=96KTNVR7013"",""WP_199883651.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalihalobacillus],Alkalihalobacillus,101,101,96%,3e-23,33.33,276,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052007906.1?report=genbank&log$=prottop&blast_rank=2166&RID=96KTNVR7013"",""WP_052007906.1"")"
N-acetylmuramoyl-L-alanine amidase [Ureibacillus acetophenoni],Ureibacillus acetophenoni,104,104,99%,3e-23,35.14,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170949372.1?report=genbank&log$=prottop&blast_rank=2167&RID=96KTNVR7013"",""WP_170949372.1"")"
N-acetylmuramoyl-L-alanine amidase [Weissella diestrammenae],Weissella diestrammenae,101,101,100%,3e-23,38.59,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187529343.1?report=genbank&log$=prottop&blast_rank=2168&RID=96KTNVR7013"",""WP_187529343.1"")"
N-acetylmuramoyl-L-alanine amidase [Plectonema radiosum],Plectonema radiosum,104,104,97%,3e-23,37.70,584,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_263746535.1?report=genbank&log$=prottop&blast_rank=2169&RID=96KTNVR7013"",""WP_263746535.1"")"
N-acetylmuramoyl-L-alanine amidase [Ureibacillus thermosphaericus],Ureibacillus thermosphaericus,104,104,98%,3e-23,33.15,653,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_096552429.1?report=genbank&log$=prottop&blast_rank=2170&RID=96KTNVR7013"",""WP_096552429.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillaceae],Bacillaceae,102,102,93%,3e-23,36.69,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055735503.1?report=genbank&log$=prottop&blast_rank=2171&RID=96KTNVR7013"",""WP_055735503.1"")"
N-acetylmuramoyl-L-alanine amidase [Priestia endophytica],Priestia endophytica,103,103,97%,3e-23,36.41,488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_113714802.1?report=genbank&log$=prottop&blast_rank=2172&RID=96KTNVR7013"",""WP_113714802.1"")"
N-acetylmuramoyl-L-alanine amidase [Argonema galeatum],Argonema galeatum,104,104,98%,3e-23,34.62,595,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_249102457.1?report=genbank&log$=prottop&blast_rank=2173&RID=96KTNVR7013"",""WP_249102457.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Saccharibacillus brassicae],Saccharibacillus brassicae,103,103,97%,3e-23,34.66,494,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_141446599.1?report=genbank&log$=prottop&blast_rank=2174&RID=96KTNVR7013"",""WP_141446599.1"")"
SH3 domain-containing protein [Anoxybacillus tepidamans],Anoxybacillus tepidamans,104,104,98%,3e-23,35.52,803,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246363904.1?report=genbank&log$=prottop&blast_rank=2175&RID=96KTNVR7013"",""WP_246363904.1"")"
N-acetylmuramoyl-L-alanine amidase [Jeotgalibaca dankookensis],Jeotgalibaca dankookensis,103,103,99%,3e-23,36.67,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_082220070.1?report=genbank&log$=prottop&blast_rank=2176&RID=96KTNVR7013"",""WP_082220070.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudooceanicola marinus],Pseudooceanicola marinus,103,103,95%,3e-23,32.88,421,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_232618129.1?report=genbank&log$=prottop&blast_rank=2177&RID=96KTNVR7013"",""WP_232618129.1"")"
N-acetylmuramoyl-L-alanine amidase [Priestia endophytica],Priestia endophytica,101,101,98%,3e-23,35.96,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_082802462.1?report=genbank&log$=prottop&blast_rank=2178&RID=96KTNVR7013"",""WP_082802462.1"")"
N-acetylmuramoyl-L-alanine amidase [Luteolibacter ambystomatis],Luteolibacter ambystomatis,99.4,99.4,94%,3e-23,33.14,202,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211630489.1?report=genbank&log$=prottop&blast_rank=2179&RID=96KTNVR7013"",""WP_211630489.1"")"
N-acetylmuramoyl-L-alanine amidase [Dialister massiliensis],Dialister massiliensis,102,102,100%,3e-23,34.87,350,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_231939234.1?report=genbank&log$=prottop&blast_rank=2180&RID=96KTNVR7013"",""WP_231939234.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus sacheonensis],Paenibacillus sacheonensis,103,103,96%,3e-23,36.21,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161700966.1?report=genbank&log$=prottop&blast_rank=2181&RID=96KTNVR7013"",""WP_161700966.1"")"
N-acetylmuramoyl-L-alanine amidase [Candidatus Clavichlamydia salmonicola],Candidatus Clavichlamydia salmonicola,100,100,96%,3e-23,33.88,225,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194844216.1?report=genbank&log$=prottop&blast_rank=2182&RID=96KTNVR7013"",""WP_194844216.1"")"
N-acetylmuramoyl-L-alanine amidase [Moorena producens],Moorena producens,104,104,96%,3e-23,34.09,644,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044494951.1?report=genbank&log$=prottop&blast_rank=2183&RID=96KTNVR7013"",""WP_044494951.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Acetohalobium arabaticum],Acetohalobium arabaticum,104,104,99%,3e-23,32.97,779,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013278758.1?report=genbank&log$=prottop&blast_rank=2184&RID=96KTNVR7013"",""WP_013278758.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus polysaccharolyticus],Paenibacillus polysaccharolyticus,103,103,98%,3e-23,36.31,468,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090917098.1?report=genbank&log$=prottop&blast_rank=2185&RID=96KTNVR7013"",""WP_090917098.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalihalobacillus lehensis],Alkalihalobacillus lehensis,102,102,93%,3e-23,36.69,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_134258905.1?report=genbank&log$=prottop&blast_rank=2186&RID=96KTNVR7013"",""WP_134258905.1"")"
N-acetylmuramoyl-L-alanine amidase [Sporosarcina],Sporosarcina,104,104,100%,3e-23,34.41,561,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_067212187.1?report=genbank&log$=prottop&blast_rank=2187&RID=96KTNVR7013"",""WP_067212187.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Andreesenia angusta],Andreesenia angusta,104,104,97%,3e-23,35.14,517,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_071063888.1?report=genbank&log$=prottop&blast_rank=2188&RID=96KTNVR7013"",""WP_071063888.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus solimangrovi],Bacillus solimangrovi,104,104,99%,3e-23,34.95,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069717725.1?report=genbank&log$=prottop&blast_rank=2189&RID=96KTNVR7013"",""WP_069717725.1"")"
N-acetylmuramoyl-L-alanine amidase [Provencibacterium massiliense],Provencibacterium massiliense,104,104,99%,3e-23,35.68,589,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_159449080.1?report=genbank&log$=prottop&blast_rank=2190&RID=96KTNVR7013"",""WP_159449080.1"")"
N-acetylmuramoyl-L-alanine amidase [Fictibacillus halophilus],Fictibacillus halophilus,103,103,99%,3e-23,37.10,482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_198768433.1?report=genbank&log$=prottop&blast_rank=2191&RID=96KTNVR7013"",""WP_198768433.1"")"
N-acetylmuramoyl-L-alanine amidase [Bhargavaea beijingensis],Bhargavaea beijingensis,103,103,98%,4e-23,34.83,516,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092096638.1?report=genbank&log$=prottop&blast_rank=2192&RID=96KTNVR7013"",""WP_092096638.1"")"
SH3 domain-containing protein [Bacillales],Bacillales,104,104,100%,4e-23,34.25,615,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_230076727.1?report=genbank&log$=prottop&blast_rank=2193&RID=96KTNVR7013"",""WP_230076727.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus curdlanolyticus],Paenibacillus curdlanolyticus,103,103,94%,4e-23,34.50,477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006039197.1?report=genbank&log$=prottop&blast_rank=2194&RID=96KTNVR7013"",""WP_006039197.1"")"
