Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Companilactobacillus],Companilactobacillus,108,108,98%,3e-25,36.47,436,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_082666990.1?report=genbank&log$=prottop&blast_rank=2749&RID=96K09JBT016"",""WP_082666990.1"")"
N-acetylmuramoyl-L-alanine amidase [Endozoicomonas elysicola],Endozoicomonas elysicola,107,107,100%,3e-25,35.23,300,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_020581651.1?report=genbank&log$=prottop&blast_rank=2750&RID=96K09JBT016"",""WP_020581651.1"")"
SH3 domain-containing protein [Cytobacillus eiseniae],Cytobacillus eiseniae,110,110,100%,3e-25,36.26,587,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066396299.1?report=genbank&log$=prottop&blast_rank=2751&RID=96K09JBT016"",""WP_066396299.1"")"
N-acetylmuramoyl-L-alanine amidase [Duganella dendranthematis],Duganella dendranthematis,109,109,98%,3e-25,34.86,454,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_169111508.1?report=genbank&log$=prottop&blast_rank=2752&RID=96K09JBT016"",""WP_169111508.1"")"
N-acetylmuramoyl-L-alanine amidase [Undibacterium luofuense],Undibacterium luofuense,109,109,100%,3e-25,33.94,476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_212689034.1?report=genbank&log$=prottop&blast_rank=2753&RID=96K09JBT016"",""WP_212689034.1"")"
N-acetylmuramoyl-L-alanine amidase [Companilactobacillus kimchiensis],Companilactobacillus kimchiensis,108,108,98%,3e-25,37.06,437,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057879767.1?report=genbank&log$=prottop&blast_rank=2754&RID=96K09JBT016"",""WP_057879767.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus mellifer],Paenibacillus mellifer,109,109,98%,3e-25,37.06,493,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_248554046.1?report=genbank&log$=prottop&blast_rank=2755&RID=96K09JBT016"",""WP_248554046.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Tepidanaerobacter syntrophicus],Tepidanaerobacter syntrophicus,110,110,99%,3e-25,37.57,647,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_059031587.1?report=genbank&log$=prottop&blast_rank=2756&RID=96K09JBT016"",""WP_059031587.1"")"
N-acetylmuramoyl-L-alanine amidase [Gracilibacillus dipsosauri],Gracilibacillus dipsosauri,107,107,99%,3e-25,36.47,300,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109984080.1?report=genbank&log$=prottop&blast_rank=2757&RID=96K09JBT016"",""WP_109984080.1"")"
SH3 domain-containing protein [Desulfuribacillus alkaliarsenatis],Desulfuribacillus alkaliarsenatis,110,110,100%,3e-25,37.36,618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069643835.1?report=genbank&log$=prottop&blast_rank=2758&RID=96K09JBT016"",""WP_069643835.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus woosongensis],Paenibacillus woosongensis,109,109,98%,3e-25,37.06,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_213591910.1?report=genbank&log$=prottop&blast_rank=2759&RID=96K09JBT016"",""WP_213591910.1"")"
GW dipeptide domain-containing protein [Trichococcus shcherbakoviae],Trichococcus shcherbakoviae,110,110,99%,3e-25,33.68,821,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_140186357.1?report=genbank&log$=prottop&blast_rank=2760&RID=96K09JBT016"",""WP_140186357.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfosporosinus metallidurans],Desulfosporosinus metallidurans,108,108,98%,3e-25,36.76,394,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_075365879.1?report=genbank&log$=prottop&blast_rank=2761&RID=96K09JBT016"",""WP_075365879.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerocolumna aminovalerica],Anaerocolumna aminovalerica,105,105,99%,3e-25,34.78,246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091688019.1?report=genbank&log$=prottop&blast_rank=2762&RID=96K09JBT016"",""WP_091688019.1"")"
N-acetylmuramoyl-L-alanine amidase [Caloramator quimbayensis],Caloramator quimbayensis,108,108,84%,3e-25,42.86,444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179122132.1?report=genbank&log$=prottop&blast_rank=2763&RID=96K09JBT016"",""WP_179122132.1"")"
N-acetylmuramoyl-L-alanine amidase [Blautia caecimuris],Blautia caecimuris,105,105,98%,3e-25,34.43,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_243873630.1?report=genbank&log$=prottop&blast_rank=2764&RID=96K09JBT016"",""WP_243873630.1"")"
SH3 domain-containing protein [Peribacillus asahii],Peribacillus asahii,110,110,98%,3e-25,35.67,553,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_119117666.1?report=genbank&log$=prottop&blast_rank=2765&RID=96K09JBT016"",""WP_119117666.1"")"
SH3 domain-containing protein [Brevibacillus],Brevibacillus,110,110,100%,3e-25,39.88,633,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_238550888.1?report=genbank&log$=prottop&blast_rank=2766&RID=96K09JBT016"",""WP_238550888.1"")"
N-acetylmuramoyl-L-alanine amidase [Fictibacillus solisalsi],Fictibacillus solisalsi,105,105,100%,3e-25,35.80,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090232399.1?report=genbank&log$=prottop&blast_rank=2767&RID=96K09JBT016"",""WP_090232399.1"")"
N-acetylmuramoyl-L-alanine amidase [Diplocloster agilis],Diplocloster agilis,106,106,98%,3e-25,38.64,270,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_238720778.1?report=genbank&log$=prottop&blast_rank=2768&RID=96K09JBT016"",""WP_238720778.1"")"
N-acetylmuramoyl-L-alanine amidase [Neobacillus vireti],Neobacillus vireti,110,110,100%,3e-25,35.23,642,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024028548.1?report=genbank&log$=prottop&blast_rank=2769&RID=96K09JBT016"",""WP_024028548.1"")"
N-acetylmuramoyl-L-alanine amidase [Sulfuriferula thiophila],Sulfuriferula thiophila,108,108,98%,3e-25,36.28,442,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_124950172.1?report=genbank&log$=prottop&blast_rank=2770&RID=96K09JBT016"",""WP_124950172.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus subterraneus],Virgibacillus subterraneus,107,107,100%,3e-25,36.26,351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092503683.1?report=genbank&log$=prottop&blast_rank=2771&RID=96K09JBT016"",""WP_092503683.1"")"
N-acetylmuramoyl-L-alanine amidase [Simkania negevensis],Simkania negevensis,105,105,100%,3e-25,35.59,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013942844.1?report=genbank&log$=prottop&blast_rank=2772&RID=96K09JBT016"",""WP_013942844.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalihalobacillus nanhaiisediminis],Alkalihalobacillus nanhaiisediminis,110,110,99%,3e-25,34.48,580,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_158639961.1?report=genbank&log$=prottop&blast_rank=2773&RID=96K09JBT016"",""WP_158639961.1"")"
N-acetylmuramoyl-L-alanine amidase [Geoalkalibacter ferrihydriticus],Geoalkalibacter ferrihydriticus,108,108,98%,3e-25,32.55,414,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161807392.1?report=genbank&log$=prottop&blast_rank=2774&RID=96K09JBT016"",""WP_161807392.1"")"
N-acetylmuramoyl-L-alanine amidase [Fervidicola ferrireducens],Fervidicola ferrireducens,107,107,98%,3e-25,35.06,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066351564.1?report=genbank&log$=prottop&blast_rank=2775&RID=96K09JBT016"",""WP_066351564.1"")"
N-acetylmuramoyl-L-alanine amidase [Youhaiella tibetensis],Youhaiella tibetensis,108,108,98%,3e-25,33.95,413,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_049705382.1?report=genbank&log$=prottop&blast_rank=2776&RID=96K09JBT016"",""WP_049705382.1"")"
N-acetylmuramoyl-L-alanine amidase [Neobacillus jeddahensis],Neobacillus jeddahensis,108,108,98%,3e-25,35.79,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042374487.1?report=genbank&log$=prottop&blast_rank=2777&RID=96K09JBT016"",""WP_042374487.1"")"
N-acetylmuramoyl-L-alanine amidase [Neobacillus novalis],Neobacillus novalis,110,110,100%,3e-25,33.33,641,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066092130.1?report=genbank&log$=prottop&blast_rank=2778&RID=96K09JBT016"",""WP_066092130.1"")"
N-acetylmuramoyl-L-alanine amidase [Silvibacterium bohemicum],Silvibacterium bohemicum,110,110,100%,3e-25,33.33,836,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184085154.1?report=genbank&log$=prottop&blast_rank=2779&RID=96K09JBT016"",""WP_184085154.1"")"
SH3 domain-containing protein [Neobacillus rhizophilus],Neobacillus rhizophilus,110,110,100%,3e-25,37.43,595,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_213120053.1?report=genbank&log$=prottop&blast_rank=2780&RID=96K09JBT016"",""WP_213120053.1"")"
N-acetylmuramoyl-L-alanine amidase [Undibacterium terreum],Undibacterium terreum,108,108,100%,3e-25,33.64,449,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188567342.1?report=genbank&log$=prottop&blast_rank=2781&RID=96K09JBT016"",""WP_188567342.1"")"
N-acetylmuramoyl-L-alanine amidase [Fictibacillus enclensis],Fictibacillus enclensis,105,105,100%,3e-25,36.36,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061968287.1?report=genbank&log$=prottop&blast_rank=2782&RID=96K09JBT016"",""WP_061968287.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus thermotolerans],Bacillus thermotolerans,108,108,99%,3e-25,37.99,396,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_039235414.1?report=genbank&log$=prottop&blast_rank=2783&RID=96K09JBT016"",""WP_039235414.1"")"
N-acetylmuramoyl-L-alanine amidase [Chitinilyticum aquatile],Chitinilyticum aquatile,109,109,100%,3e-25,34.86,462,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051279561.1?report=genbank&log$=prottop&blast_rank=2784&RID=96K09JBT016"",""WP_051279561.1"")"
N-acetylmuramoyl-L-alanine amidase [Candidatus Accumulibacter aalborgensis],Candidatus Accumulibacter aalborgensis,108,108,100%,3e-25,35.32,455,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186406722.1?report=genbank&log$=prottop&blast_rank=2785&RID=96K09JBT016"",""WP_186406722.1"")"
N-acetylmuramoyl-L-alanine amidase [Dialister invisus],Dialister invisus,108,108,99%,3e-25,34.78,386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007069721.1?report=genbank&log$=prottop&blast_rank=2786&RID=96K09JBT016"",""WP_007069721.1"")"
N-acetylmuramoyl-L-alanine amidase [Paucisalibacillus globulus],Paucisalibacillus globulus,106,106,100%,3e-25,35.23,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245604771.1?report=genbank&log$=prottop&blast_rank=2787&RID=96K09JBT016"",""WP_245604771.1"")"
N-acetylmuramoyl-L-alanine amidase [Rossellomorea arthrocnemi],Rossellomorea arthrocnemi,103,103,100%,3e-25,38.55,180,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_201714530.1?report=genbank&log$=prottop&blast_rank=2788&RID=96K09JBT016"",""WP_201714530.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus albidus],Paenibacillus albidus,109,109,98%,3e-25,39.66,517,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189024365.1?report=genbank&log$=prottop&blast_rank=2789&RID=96K09JBT016"",""WP_189024365.1"")"
N-acetylmuramoyl-L-alanine amidase [Maribacter polysiphoniae],Maribacter polysiphoniae,104,104,100%,3e-25,34.07,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109653325.1?report=genbank&log$=prottop&blast_rank=2790&RID=96K09JBT016"",""WP_109653325.1"")"
N-acetylmuramoyl-L-alanine amidase [Siminovitchia fordii],Siminovitchia fordii,108,108,98%,3e-25,34.32,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018706460.1?report=genbank&log$=prottop&blast_rank=2791&RID=96K09JBT016"",""WP_018706460.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus cellulositrophicus],Paenibacillus cellulositrophicus,109,109,98%,3e-25,37.87,500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_152398255.1?report=genbank&log$=prottop&blast_rank=2792&RID=96K09JBT016"",""WP_152398255.1"")"
N-acetylmuramoyl-L-alanine amidase [Muricomes intestini],Muricomes intestini,105,105,98%,3e-25,34.81,232,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_132380463.1?report=genbank&log$=prottop&blast_rank=2793&RID=96K09JBT016"",""WP_132380463.1"")"
N-acetylmuramoyl-L-alanine amidase [Halobacillus yeomjeoni],Halobacillus yeomjeoni,109,109,99%,3e-25,33.53,512,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_224807243.1?report=genbank&log$=prottop&blast_rank=2794&RID=96K09JBT016"",""WP_224807243.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalibaculum bacchi],Alkalibaculum bacchi,109,109,99%,3e-25,38.15,554,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_113921629.1?report=genbank&log$=prottop&blast_rank=2795&RID=96K09JBT016"",""WP_113921629.1"")"
N-acetylmuramoyl-L-alanine amidase [Priestia koreensis],Priestia koreensis,105,105,98%,3e-25,37.79,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053402709.1?report=genbank&log$=prottop&blast_rank=2796&RID=96K09JBT016"",""WP_053402709.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus ndiopicus],Bacillus ndiopicus,110,110,100%,3e-25,37.29,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042471023.1?report=genbank&log$=prottop&blast_rank=2797&RID=96K09JBT016"",""WP_042471023.1"")"
SH3 domain-containing protein [Psychrobacillus lasiicapitis],Psychrobacillus lasiicapitis,109,109,99%,3e-25,36.26,511,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_142538235.1?report=genbank&log$=prottop&blast_rank=2798&RID=96K09JBT016"",""WP_142538235.1"")"
SH3 domain-containing protein [Mesobacillus jeotgali],Mesobacillus jeotgali,109,109,100%,3e-25,33.92,592,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170029997.1?report=genbank&log$=prottop&blast_rank=2799&RID=96K09JBT016"",""WP_170029997.1"")"
N-acetylmuramoyl-L-alanine amidase [Undibacterium],Undibacterium,109,109,100%,3e-25,35.02,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186917219.1?report=genbank&log$=prottop&blast_rank=2800&RID=96K09JBT016"",""WP_186917219.1"")"
N-acetylmuramoyl-L-alanine amidase [Hydrogenophaga pseudoflava],Hydrogenophaga pseudoflava,109,109,100%,3e-25,33.94,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_133156378.1?report=genbank&log$=prottop&blast_rank=2801&RID=96K09JBT016"",""WP_133156378.1"")"
N-acetylmuramoyl-L-alanine amidase [Candidatus Kryptobacter tengchongensis],Candidatus Kryptobacter tengchongensis,109,109,100%,3e-25,33.49,513,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072151483.1?report=genbank&log$=prottop&blast_rank=2802&RID=96K09JBT016"",""WP_072151483.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium magnum],Clostridium magnum,109,213,100%,3e-25,37.91,596,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_242873107.1?report=genbank&log$=prottop&blast_rank=2803&RID=96K09JBT016"",""WP_242873107.1"")"
N-acetylmuramoyl-L-alanine amidase [Companilactobacillus nuruki],Companilactobacillus nuruki,108,108,98%,3e-25,35.88,434,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_102196034.1?report=genbank&log$=prottop&blast_rank=2804&RID=96K09JBT016"",""WP_102196034.1"")"
N-acetylmuramoyl-L-alanine amidase [Piscinibacter defluvii],Piscinibacter defluvii,108,108,98%,3e-25,35.19,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_128000233.1?report=genbank&log$=prottop&blast_rank=2805&RID=96K09JBT016"",""WP_128000233.1"")"
N-acetylmuramoyl-L-alanine amidase AmiA [Pantoea alhagi],Pantoea alhagi,106,106,99%,3e-25,34.56,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085070890.1?report=genbank&log$=prottop&blast_rank=2806&RID=96K09JBT016"",""WP_085070890.1"")"
N-acetylmuramoyl-L-alanine amidase [Solibacillus isronensis],Solibacillus isronensis,110,110,100%,3e-25,35.59,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008407395.1?report=genbank&log$=prottop&blast_rank=2807&RID=96K09JBT016"",""WP_008407395.1"")"
N-acetylmuramoyl-L-alanine amidase [Thiothrix unzii],Thiothrix unzii,108,108,98%,3e-25,33.18,421,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_210218786.1?report=genbank&log$=prottop&blast_rank=2808&RID=96K09JBT016"",""WP_210218786.1"")"
N-acetylmuramoyl-L-alanine amidase [Propionivibrio limicola],Propionivibrio limicola,108,108,100%,3e-25,34.70,454,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_153111371.1?report=genbank&log$=prottop&blast_rank=2809&RID=96K09JBT016"",""WP_153111371.1"")"
N-acetylmuramoyl-L-alanine amidase [Facklamia hominis],Facklamia hominis,108,108,98%,3e-25,36.63,458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006907794.1?report=genbank&log$=prottop&blast_rank=2810&RID=96K09JBT016"",""WP_006907794.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfofarcimen acetoxidans],Desulfofarcimen acetoxidans,105,105,100%,3e-25,33.33,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_157862864.1?report=genbank&log$=prottop&blast_rank=2811&RID=96K09JBT016"",""WP_157862864.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulforamulus aeronauticus],Desulforamulus aeronauticus,105,105,99%,3e-25,36.76,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072910575.1?report=genbank&log$=prottop&blast_rank=2812&RID=96K09JBT016"",""WP_072910575.1"")"
N-acetylmuramoyl-L-alanine amidase [Duganella aceris],Duganella aceris,109,109,98%,3e-25,35.35,476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_166106445.1?report=genbank&log$=prottop&blast_rank=2813&RID=96K09JBT016"",""WP_166106445.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudobacteroides cellulosolvens],Pseudobacteroides cellulosolvens,105,105,98%,3e-25,30.32,247,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_050753864.1?report=genbank&log$=prottop&blast_rank=2814&RID=96K09JBT016"",""WP_050753864.1"")"
N-acetylmuramoyl-L-alanine amidase [Radiobacillus kanasensis],Radiobacillus kanasensis,107,107,98%,3e-25,34.32,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_231093443.1?report=genbank&log$=prottop&blast_rank=2815&RID=96K09JBT016"",""WP_231093443.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerobacillus alkaliphilus],Anaerobacillus alkaliphilus,108,108,100%,3e-25,37.14,462,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_129077170.1?report=genbank&log$=prottop&blast_rank=2816&RID=96K09JBT016"",""WP_129077170.1"")"
N-acetylmuramoyl-L-alanine amidase [Wolinella succinogenes],Wolinella succinogenes,107,107,98%,3e-25,30.84,371,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_232013731.1?report=genbank&log$=prottop&blast_rank=2817&RID=96K09JBT016"",""WP_232013731.1"")"
N-acetylmuramoyl-L-alanine amidase [Ramlibacter],Ramlibacter,108,108,98%,4e-25,34.25,439,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_157398353.1?report=genbank&log$=prottop&blast_rank=2818&RID=96K09JBT016"",""WP_157398353.1"")"
N-acetylmuramoyl-L-alanine amidase [Hominisplanchenecus murintestinalis],Hominisplanchenecus murintestinalis,105,105,98%,4e-25,33.70,233,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120480848.1?report=genbank&log$=prottop&blast_rank=2819&RID=96K09JBT016"",""WP_120480848.1"")"
SH3 domain-containing protein [Psychrobacillus soli],Psychrobacillus soli,110,110,98%,4e-25,35.43,847,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_142609030.1?report=genbank&log$=prottop&blast_rank=2820&RID=96K09JBT016"",""WP_142609030.1"")"
N-acetylmuramoyl-L-alanine amidase [Gudongella oleilytica],Gudongella oleilytica,110,110,98%,4e-25,37.08,696,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_128425367.1?report=genbank&log$=prottop&blast_rank=2821&RID=96K09JBT016"",""WP_128425367.1"")"
N-acetylmuramoyl-L-alanine amidase [Janthinobacterium violaceinigrum],Janthinobacterium violaceinigrum,108,108,98%,4e-25,35.81,466,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_152285009.1?report=genbank&log$=prottop&blast_rank=2822&RID=96K09JBT016"",""WP_152285009.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudoduganella lurida],Pseudoduganella lurida,109,109,98%,4e-25,35.65,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_145649931.1?report=genbank&log$=prottop&blast_rank=2823&RID=96K09JBT016"",""WP_145649931.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus rubiinfantis],Bacillus rubiinfantis,103,103,100%,4e-25,36.72,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042356188.1?report=genbank&log$=prottop&blast_rank=2824&RID=96K09JBT016"",""WP_042356188.1"")"
SH3 domain-containing protein [Peribacillus frigoritolerans],Peribacillus frigoritolerans,109,109,100%,4e-25,35.67,589,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_239858544.1?report=genbank&log$=prottop&blast_rank=2825&RID=96K09JBT016"",""WP_239858544.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus agri],Paenibacillus agri,109,109,98%,4e-25,39.66,522,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_175373623.1?report=genbank&log$=prottop&blast_rank=2826&RID=96K09JBT016"",""WP_175373623.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus alkaliterrae],Paenibacillus alkaliterrae,109,109,98%,4e-25,37.65,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235235238.1?report=genbank&log$=prottop&blast_rank=2827&RID=96K09JBT016"",""WP_235235238.1"")"
N-acetylmuramoyl-L-alanine amidase [Periweissella cryptocerci],Periweissella cryptocerci,106,106,98%,4e-25,36.47,285,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_133364228.1?report=genbank&log$=prottop&blast_rank=2828&RID=96K09JBT016"",""WP_133364228.1"")"
