Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [[Clostridium] innocuum],[Clostridium] innocuum,96.7,96.7,98%,1e-21,32.81,236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_002609183.1?report=genbank&log$=prottop&blast_rank=2804&RID=96KSZWM4016"",""WP_002609183.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinococcus reticulitermitis],Deinococcus reticulitermitis,100,100,99%,1e-21,30.89,624,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092265717.1?report=genbank&log$=prottop&blast_rank=2805&RID=96KSZWM4016"",""WP_092265717.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus antarcticus],Paenibacillus antarcticus,100,100,100%,1e-21,33.68,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068648764.1?report=genbank&log$=prottop&blast_rank=2806&RID=96KSZWM4016"",""WP_068648764.1"")"
N-acetylmuramoyl-L-alanine amidase [Tissierella carlieri],Tissierella carlieri,96.3,96.3,98%,1e-21,36.17,227,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246565926.1?report=genbank&log$=prottop&blast_rank=2807&RID=96KSZWM4016"",""WP_246565926.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus segetis],Paenibacillus segetis,100,100,100%,1e-21,32.64,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188538876.1?report=genbank&log$=prottop&blast_rank=2808&RID=96KSZWM4016"",""WP_188538876.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacillus],Brevibacillus,97.1,97.1,96%,1e-21,34.97,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122962926.1?report=genbank&log$=prottop&blast_rank=2809&RID=96KSZWM4016"",""WP_122962926.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus antibioticophila],Paenibacillus antibioticophila,96.7,96.7,100%,1e-21,34.38,233,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044478650.1?report=genbank&log$=prottop&blast_rank=2810&RID=96KSZWM4016"",""WP_044478650.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinococcus knuensis],Deinococcus knuensis,100,100,100%,1e-21,30.93,590,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189101709.1?report=genbank&log$=prottop&blast_rank=2811&RID=96KSZWM4016"",""WP_189101709.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinococcus seoulensis],Deinococcus seoulensis,100,100,100%,1e-21,30.93,590,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189064669.1?report=genbank&log$=prottop&blast_rank=2812&RID=96KSZWM4016"",""WP_189064669.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinobacterium chartae],Deinobacterium chartae,99.4,99.4,99%,1e-21,32.98,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246351420.1?report=genbank&log$=prottop&blast_rank=2813&RID=96KSZWM4016"",""WP_246351420.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus cremeus],Paenibacillus cremeus,97.1,97.1,100%,1e-21,31.75,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_144842459.1?report=genbank&log$=prottop&blast_rank=2814&RID=96KSZWM4016"",""WP_144842459.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus pseudomycoides],Bacillus pseudomycoides,97.1,97.1,100%,1e-21,35.05,267,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_081449591.1?report=genbank&log$=prottop&blast_rank=2815&RID=96KSZWM4016"",""WP_081449591.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Sporanaerobacter acetigenes],Sporanaerobacter acetigenes,100,100,100%,1e-21,34.20,693,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_132996301.1?report=genbank&log$=prottop&blast_rank=2816&RID=96KSZWM4016"",""WP_132996301.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus rhizophilus],Paenibacillus rhizophilus,96.7,96.7,98%,1e-21,34.76,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185702869.1?report=genbank&log$=prottop&blast_rank=2817&RID=96KSZWM4016"",""WP_185702869.1"")"
N-acetylmuramoyl-L-alanine amidase [Kyrpidia spormannii],Kyrpidia spormannii,97.1,97.1,99%,1e-21,30.32,264,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_100667482.1?report=genbank&log$=prottop&blast_rank=2818&RID=96KSZWM4016"",""WP_100667482.1"")"
N-acetylmuramoyl-L-alanine amidase [Lentibacillus cibarius],Lentibacillus cibarius,97.8,97.8,98%,1e-21,32.09,294,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185959726.1?report=genbank&log$=prottop&blast_rank=2819&RID=96KSZWM4016"",""WP_185959726.1"")"
N-acetylmuramoyl-L-alanine amidase [Paraclostridium],Paraclostridium,97.4,97.4,98%,1e-21,36.84,273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052951945.1?report=genbank&log$=prottop&blast_rank=2820&RID=96KSZWM4016"",""WP_052951945.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus agilis],Paenibacillus agilis,96.7,96.7,98%,1e-21,28.72,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_261378417.1?report=genbank&log$=prottop&blast_rank=2821&RID=96KSZWM4016"",""WP_261378417.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus sophorae],Paenibacillus sophorae,96.7,96.7,98%,1e-21,34.04,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090834714.1?report=genbank&log$=prottop&blast_rank=2822&RID=96KSZWM4016"",""WP_090834714.1"")"
N-acetylmuramoyl-L-alanine amidase [Tumebacillus algifaecis],Tumebacillus algifaecis,99.0,99.0,98%,1e-21,35.35,374,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094236689.1?report=genbank&log$=prottop&blast_rank=2823&RID=96KSZWM4016"",""WP_094236689.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium liquoris],Clostridium liquoris,100,173,100%,1e-21,33.86,596,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106062278.1?report=genbank&log$=prottop&blast_rank=2824&RID=96KSZWM4016"",""WP_106062278.1"")"
N-acetylmuramoyl-L-alanine amidase [Peptoclostridium acidaminophilum],Peptoclostridium acidaminophilum,100,100,99%,1e-21,31.92,707,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_025435062.1?report=genbank&log$=prottop&blast_rank=2825&RID=96KSZWM4016"",""WP_025435062.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus sambharensis],Paenibacillus sambharensis,96.7,96.7,100%,1e-21,31.94,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_111146737.1?report=genbank&log$=prottop&blast_rank=2826&RID=96KSZWM4016"",""WP_111146737.1"")"
N-acetylmuramoyl-L-alanine amidase [Halalkalibacter urbisdiaboli],Halalkalibacter urbisdiaboli,100,100,100%,1e-21,32.12,581,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_165763804.1?report=genbank&log$=prottop&blast_rank=2827&RID=96KSZWM4016"",""WP_165763804.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus senegalensis],Oceanobacillus senegalensis,100,100,99%,1e-21,35.60,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179151992.1?report=genbank&log$=prottop&blast_rank=2828&RID=96KSZWM4016"",""WP_179151992.1"")"
N-acetylmuramoyl-L-alanine amidase [Bovifimicola ammoniilytica],Bovifimicola ammoniilytica,98.6,98.6,100%,1e-21,35.23,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_147591364.1?report=genbank&log$=prottop&blast_rank=2829&RID=96KSZWM4016"",""WP_147591364.1"")"
N-acetylmuramoyl-L-alanine amidase [Peribacillus asahii],Peribacillus asahii,100,100,100%,2e-21,34.03,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_119115111.1?report=genbank&log$=prottop&blast_rank=2830&RID=96KSZWM4016"",""WP_119115111.1"")"
N-acetylmuramoyl-L-alanine amidase [Petrocella atlantisensis],Petrocella atlantisensis,100,100,98%,2e-21,34.21,753,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125136721.1?report=genbank&log$=prottop&blast_rank=2831&RID=96KSZWM4016"",""WP_125136721.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacillus],Brevibacillus,96.7,96.7,96%,2e-21,34.43,250,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_005833860.1?report=genbank&log$=prottop&blast_rank=2832&RID=96KSZWM4016"",""WP_005833860.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus tarimensis],Paenibacillus tarimensis,96.3,96.3,100%,2e-21,32.28,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235286570.1?report=genbank&log$=prottop&blast_rank=2833&RID=96KSZWM4016"",""WP_235286570.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium aciditolerans],Clostridium aciditolerans,100,191,100%,2e-21,34.04,585,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211142599.1?report=genbank&log$=prottop&blast_rank=2834&RID=96KSZWM4016"",""WP_211142599.1"")"
N-acetylmuramoyl-L-alanine amidase [Tissierella simiarum],Tissierella simiarum,96.7,96.7,87%,2e-21,35.43,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_216516915.1?report=genbank&log$=prottop&blast_rank=2835&RID=96KSZWM4016"",""WP_216516915.1"")"
N-acetylmuramoyl-L-alanine amidase [Terribacillus aidingensis],Terribacillus aidingensis,97.4,97.4,99%,2e-21,34.04,285,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_097038713.1?report=genbank&log$=prottop&blast_rank=2836&RID=96KSZWM4016"",""WP_097038713.1"")"
N-acetylmuramoyl-L-alanine amidase [Dehalobacterium formicoaceticum],Dehalobacterium formicoaceticum,100,100,99%,2e-21,30.77,549,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_089611985.1?report=genbank&log$=prottop&blast_rank=2837&RID=96KSZWM4016"",""WP_089611985.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus polysaccharolyticus],Paenibacillus polysaccharolyticus,96.7,96.7,98%,2e-21,33.69,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090924380.1?report=genbank&log$=prottop&blast_rank=2838&RID=96KSZWM4016"",""WP_090924380.1"")"
N-acetylmuramoyl-L-alanine amidase [Gracilibacillus ureilyticus],Gracilibacillus ureilyticus,99.8,99.8,99%,2e-21,37.37,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_089740649.1?report=genbank&log$=prottop&blast_rank=2839&RID=96KSZWM4016"",""WP_089740649.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium ragsdalei],Clostridium ragsdalei,100,100,100%,2e-21,32.46,603,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_065078925.1?report=genbank&log$=prottop&blast_rank=2840&RID=96KSZWM4016"",""WP_065078925.1"")"
N-acetylmuramoyl-L-alanine amidase [Paraclostridium bifermentans],Paraclostridium bifermentans,97.1,97.1,98%,2e-21,36.84,273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_021432365.1?report=genbank&log$=prottop&blast_rank=2841&RID=96KSZWM4016"",""WP_021432365.1"")"
N-acetylmuramoyl-L-alanine amidase [Halomicronema hongdechloris],Halomicronema hongdechloris,99.8,99.8,98%,2e-21,30.16,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_088430738.1?report=genbank&log$=prottop&blast_rank=2842&RID=96KSZWM4016"",""WP_088430738.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus faecalis],Paenibacillus faecalis,99.8,99.8,100%,2e-21,33.16,483,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106767904.1?report=genbank&log$=prottop&blast_rank=2843&RID=96KSZWM4016"",""WP_106767904.1"")"
N-acetylmuramoyl-L-alanine amidase [Veillonella],Veillonella,98.6,98.6,98%,2e-21,30.48,365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105082044.1?report=genbank&log$=prottop&blast_rank=2844&RID=96KSZWM4016"",""WP_105082044.1"")"
N-acetylmuramoyl-L-alanine amidase [Cohnella terricola],Cohnella terricola,95.9,95.9,98%,2e-21,34.76,226,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246120273.1?report=genbank&log$=prottop&blast_rank=2845&RID=96KSZWM4016"",""WP_246120273.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus apii],Paenibacillus apii,99.8,99.8,100%,2e-21,34.21,492,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_165094290.1?report=genbank&log$=prottop&blast_rank=2846&RID=96KSZWM4016"",""WP_165094290.1"")"
N-acetylmuramoyl-L-alanine amidase [Priestia],Priestia,97.4,97.4,100%,2e-21,34.39,285,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_226372971.1?report=genbank&log$=prottop&blast_rank=2847&RID=96KSZWM4016"",""WP_226372971.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus lemnae],Paenibacillus lemnae,99.8,99.8,100%,2e-21,33.68,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_169506756.1?report=genbank&log$=prottop&blast_rank=2848&RID=96KSZWM4016"",""WP_169506756.1"")"
N-acetylmuramoyl-L-alanine amidase [Gracilibacillus timonensis],Gracilibacillus timonensis,96.3,96.3,100%,2e-21,32.29,236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066188855.1?report=genbank&log$=prottop&blast_rank=2849&RID=96KSZWM4016"",""WP_066188855.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus herberti],Paenibacillus herberti,96.3,96.3,98%,2e-21,34.57,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245850728.1?report=genbank&log$=prottop&blast_rank=2850&RID=96KSZWM4016"",""WP_245850728.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalicoccus chagannorensis],Alkalicoccus chagannorensis,99.8,99.8,98%,2e-21,31.22,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_026698392.1?report=genbank&log$=prottop&blast_rank=2851&RID=96KSZWM4016"",""WP_026698392.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus ndiopicus],Bacillus ndiopicus,100,100,98%,2e-21,35.60,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042471023.1?report=genbank&log$=prottop&blast_rank=2852&RID=96KSZWM4016"",""WP_042471023.1"")"
N-acetylmuramoyl-L-alanine amidase [Peptoniphilus rachelemmaiella],Peptoniphilus rachelemmaiella,99.0,99.0,99%,2e-21,31.79,401,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_215507418.1?report=genbank&log$=prottop&blast_rank=2853&RID=96KSZWM4016"",""WP_215507418.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus sabinae],Paenibacillus sabinae,99.8,99.8,100%,2e-21,34.21,492,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_025335520.1?report=genbank&log$=prottop&blast_rank=2854&RID=96KSZWM4016"",""WP_025335520.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacillus porteri],Brevibacillus porteri,96.3,96.3,96%,2e-21,33.33,247,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106832820.1?report=genbank&log$=prottop&blast_rank=2855&RID=96KSZWM4016"",""WP_106832820.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus terrigena],Paenibacillus terrigena,99.8,99.8,100%,2e-21,32.63,501,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018755393.1?report=genbank&log$=prottop&blast_rank=2856&RID=96KSZWM4016"",""WP_018755393.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulforadius tongensis],Desulforadius tongensis,99.8,99.8,98%,2e-21,32.14,613,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_204618205.1?report=genbank&log$=prottop&blast_rank=2857&RID=96KSZWM4016"",""WP_204618205.1"")"
N-acetylmuramoyl-L-alanine amidase [Suicoccus acidiformans],Suicoccus acidiformans,99.4,99.4,95%,2e-21,31.11,436,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_162890895.1?report=genbank&log$=prottop&blast_rank=2858&RID=96KSZWM4016"",""WP_162890895.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus cereus group],Bacillus cereus group,99.0,99.0,98%,2e-21,34.85,414,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073517933.1?report=genbank&log$=prottop&blast_rank=2859&RID=96KSZWM4016"",""WP_073517933.1"")"
N-acetylmuramoyl-L-alanine amidase [Anoxybacillus caldiproteolyticus],Anoxybacillus caldiproteolyticus,99.8,99.8,98%,2e-21,35.60,504,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194519284.1?report=genbank&log$=prottop&blast_rank=2860&RID=96KSZWM4016"",""WP_194519284.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinococcus cellulosilyticus],Deinococcus cellulosilyticus,98.6,98.6,100%,2e-21,29.53,380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186815884.1?report=genbank&log$=prottop&blast_rank=2861&RID=96KSZWM4016"",""WP_186815884.1"")"
N-acetylmuramoyl-L-alanine amidase [Methylomusa anaerophila],Methylomusa anaerophila,96.7,96.7,98%,2e-21,34.04,259,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126309559.1?report=genbank&log$=prottop&blast_rank=2862&RID=96KSZWM4016"",""WP_126309559.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus algicola],Paenibacillus algicola,96.3,96.3,98%,2e-21,32.98,247,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138226306.1?report=genbank&log$=prottop&blast_rank=2863&RID=96KSZWM4016"",""WP_138226306.1"")"
N-acetylmuramoyl-L-alanine amidase [Phormidium yuhuli],Phormidium yuhuli,98.6,98.6,98%,2e-21,32.63,387,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_252662808.1?report=genbank&log$=prottop&blast_rank=2864&RID=96KSZWM4016"",""WP_252662808.1"")"
N-acetylmuramoyl-L-alanine amidase [Ornithinibacillus halophilus],Ornithinibacillus halophilus,97.1,97.1,99%,2e-21,35.11,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072889455.1?report=genbank&log$=prottop&blast_rank=2865&RID=96KSZWM4016"",""WP_072889455.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium saudiense],Clostridium saudiense,98.2,98.2,99%,2e-21,33.51,362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_198133998.1?report=genbank&log$=prottop&blast_rank=2866&RID=96KSZWM4016"",""WP_198133998.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus indicus],Domibacillus indicus,99.4,99.4,98%,2e-21,36.13,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_231584180.1?report=genbank&log$=prottop&blast_rank=2867&RID=96KSZWM4016"",""WP_231584180.1"")"
N-acetylmuramoyl-L-alanine amidase [Gorillibacterium timonense],Gorillibacterium timonense,96.3,96.3,98%,2e-21,33.16,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_058302243.1?report=genbank&log$=prottop&blast_rank=2868&RID=96KSZWM4016"",""WP_058302243.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus testis],Bacillus testis,99.4,99.4,98%,2e-21,35.42,483,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_050615670.1?report=genbank&log$=prottop&blast_rank=2869&RID=96KSZWM4016"",""WP_050615670.1"")"
N-acetylmuramoyl-L-alanine amidase [Carboxydothermus ferrireducens],Carboxydothermus ferrireducens,97.1,97.1,96%,2e-21,31.89,277,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051250218.1?report=genbank&log$=prottop&blast_rank=2870&RID=96KSZWM4016"",""WP_051250218.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus piezotolerans],Oceanobacillus piezotolerans,98.2,98.2,100%,2e-21,37.17,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_121520733.1?report=genbank&log$=prottop&blast_rank=2871&RID=96KSZWM4016"",""WP_121520733.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus allorhizosphaerae],Paenibacillus allorhizosphaerae,99.4,99.4,99%,2e-21,33.50,458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218102281.1?report=genbank&log$=prottop&blast_rank=2872&RID=96KSZWM4016"",""WP_218102281.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermoanaerobacterium butyriciformans],Thermoanaerobacterium butyriciformans,95.9,95.9,100%,2e-21,33.68,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_209454445.1?report=genbank&log$=prottop&blast_rank=2873&RID=96KSZWM4016"",""WP_209454445.1"")"
SH3 domain-containing protein [Numidum massiliense],Numidum massiliense,99.8,99.8,100%,2e-21,35.45,574,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_054951075.1?report=genbank&log$=prottop&blast_rank=2874&RID=96KSZWM4016"",""WP_054951075.1"")"
N-acetylmuramoyl-L-alanine amidase [Butyribacter intestini],Butyribacter intestini,96.7,96.7,100%,2e-21,31.12,270,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_270393215.1?report=genbank&log$=prottop&blast_rank=2875&RID=96KSZWM4016"",""WP_270393215.1"")"
N-acetylmuramoyl-L-alanine amidase [Veillonella rodentium],Veillonella rodentium,98.2,98.2,98%,2e-21,29.95,365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_095066009.1?report=genbank&log$=prottop&blast_rank=2876&RID=96KSZWM4016"",""WP_095066009.1"")"
N-acetylmuramoyl-L-alanine amidase [Planococcus halotolerans],Planococcus halotolerans,99.4,99.4,99%,2e-21,33.86,459,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135815309.1?report=genbank&log$=prottop&blast_rank=2877&RID=96KSZWM4016"",""WP_135815309.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Alkaliphilus serpentinus],Alkaliphilus serpentinus,99.8,99.8,100%,2e-21,31.63,714,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_151865832.1?report=genbank&log$=prottop&blast_rank=2878&RID=96KSZWM4016"",""WP_151865832.1"")"
N-acetylmuramoyl-L-alanine amidase [Veillonella],Veillonella,98.2,98.2,98%,2e-21,29.95,365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_038115277.1?report=genbank&log$=prottop&blast_rank=2879&RID=96KSZWM4016"",""WP_038115277.1"")"
N-acetylmuramoyl-L-alanine amidase [Alteribacillus bidgolensis],Alteribacillus bidgolensis,99.8,99.8,99%,2e-21,34.74,551,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170031890.1?report=genbank&log$=prottop&blast_rank=2880&RID=96KSZWM4016"",""WP_170031890.1"")"
N-acetylmuramoyl-L-alanine amidase [Vagococcus bubulae],Vagococcus bubulae,99.0,99.0,98%,2e-21,32.98,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125956827.1?report=genbank&log$=prottop&blast_rank=2881&RID=96KSZWM4016"",""WP_125956827.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Alkaliphilus peptidifermentans],Alkaliphilus peptidifermentans,99.8,99.8,96%,2e-21,34.20,715,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_176759120.1?report=genbank&log$=prottop&blast_rank=2882&RID=96KSZWM4016"",""WP_176759120.1"")"
N-acetylmuramoyl-L-alanine amidase [Gracilibacillus alcaliphilus],Gracilibacillus alcaliphilus,95.9,95.9,100%,2e-21,34.03,235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_204671974.1?report=genbank&log$=prottop&blast_rank=2883&RID=96KSZWM4016"",""WP_204671974.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermoanaerobacter thermocopriae],Thermoanaerobacter thermocopriae,95.5,95.5,100%,2e-21,34.21,219,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_028992088.1?report=genbank&log$=prottop&blast_rank=2884&RID=96KSZWM4016"",""WP_028992088.1"")"
